star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,Name,Teff,logg,vsini,SimbadName,_RA,_DE
TIC 289989388,192.1345128368,-15.71942222554,192.13496269117937,-15.719300883609437,289989388.0,3.5236994414700954e+18,3.5236994414700954e+18,62505.0,2MASS J12483229-1543102,6111-01825-1,WDS J12485-1543A,HD 111312,tic_near,97.938,0.945,27.23,0.936,TIC gaia2,2019AJ....158..138S,9.436,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.809,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.865,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.328,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.858,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.201,0.024,TIC,2019AJ....158..138S,5.689,0.023,TIC,2019AJ....158..138S,5.585,0.02,TIC,2019AJ....158..138S,7.005,0.006,7.604722499847412,0.0027748436758864,gaia_dr3,2023A&A...674A...1G,8.086668968200684,0.0029067525012596,6.948877334594727,0.0038746835873419,39.2109,0.6152,TIC gaia2,2019AJ....158..138S,25.4966,0.4031,TIC bj2018,2019AJ....158..138S,0,K2.5Vk:,2006AJ....132..161G,1,5005.0,,Simbad 2020ApJ...898..119R,2020ApJ...898..119R,4.423973736936877,,calculated_from_M_and_R,Calculated Value,,,,,0.059,,Simbad 2020ApJ...898..119R,2020ApJ...898..119R,-0.3144758910601808,,calc_from_gaia,Calculated Value,0.9259905096545012,,calc_from_L_and_Teff,Calculated Value,0.8300785300550055,0.0927596203029649,TIC_teff_mass_relation,Calculated Value,0,,,,,,,,,,,,1,1,A,0.1,1.4000000000000004,,,,0,,HD 111312,5004.98,4.42,11.28,HD 111312,192.13451,-15.71942
TIC 446006789,121.94106587989,21.58181457021,121.94117872458764,21.581511839420184,446006789.0,6.767688201489244e+17,6.767688201489244e+17,39780.0,2MASS J08074584+2134543,1388-01791-1,,* mu.02 Cnc,tic_near,23.22687709981969,0.1041111499071121,-67.76370345004042,0.0881861522793769,GaiaDR3,2023A&A...674A...1G,6.14,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.93,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,5.3,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,,,,,,,,,4.195,0.27,TIC,2019AJ....158..138S,3.904,0.19,TIC,2019AJ....158..138S,3.898,0.23,TIC,2019AJ....158..138S,4.707,0.007,5.127918720245361,0.0028307892266029,gaia_dr3,2023A&A...674A...1G,5.457162380218506,0.0029149265614095,4.645998001098633,0.0051747406935967,41.99159895896632,0.0841326266527175,GaiaDR3,2023A&A...674A...1G,23.78575325012207,0.047835350036621,bj2021,2021AJ....161..147B,0,G1IVb,1989ApJS...71..245K,1,5792.0,37.0,Pastel,2022A&A...663A...4S,3.939426275489628,0.0225446449115423,calculated_from_M_and_R,Calculated Value,3.98,0.03,Pastel,2022A&A...663A...4S,0.12,0.01,Pastel,2022A&A...663A...4S,0.5713654342792192,0.0127668179047812,update_TIC,Calculated Value,1.91724783313541,0.0373383045238115,calc_from_L_and_Teff,Calculated Value,1.1660445928573608,0.0400151014328002,gaia_dr3_flame,2023A&A...674A...1G,0,5.939640998840332,0.6316814422607422,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 67228,5852.43,4.0,2.13,HD 67228,121.94107,21.58181
TIC 258177087,239.63344665619,27.7399886762,239.6295481531528,27.741293106998928,258177087.0,1.316590033811497e+18,1.316590033811497e+18,78241.0,2MASS J15583206+2744239,2040-01734-1,,HD 143291,tic_near,-776.369112952052,0.013765824958682,293.5568946633906,0.0190301332622766,GaiaDR3,2023A&A...674A...1G,,,,,8.78,,Simbad,,8.022,0.009,TIC mermil,2019AJ....158..138S,7.5,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.544,0.024,TIC,2019AJ....158..138S,6.21,0.021,TIC,2019AJ....158..138S,6.102,0.02,TIC,2019AJ....158..138S,7.29,0.006,7.806134223937988,0.0027581610670958,gaia_dr3,2023A&A...674A...1G,8.196654319763184,0.002799117898091,7.237356185913086,0.0037896717143389,37.51709186696944,0.0183067191392183,GaiaDR3,2023A&A...674A...1G,26.635196685791016,0.013228416442871,bj2021,2021AJ....161..147B,0,G9V,2003AJ....126.2048G,1,5307.0,26.0,Pastel,2022A&A...663A...4S,4.626061669199202,0.0567923807091251,calculated_from_M_and_R,Calculated Value,4.34,0.16,Pastel,2022A&A...663A...4S,-0.43,0.05,Pastel,2022A&A...663A...4S,-0.3748615887432587,0.0093884862475494,update_TIC,Calculated Value,0.7682873371006393,0.0112085838389184,calc_from_L_and_Teff,Calculated Value,0.91,0.116,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 143291,5229.35,4.53,0.76,HD 143291,239.63345,27.73999
TIC 355810854,231.47196130061,19.48070267474,231.4717041373961,19.48067684483773,355810854.0,1.2106818440072392e+18,1.2106818440072392e+18,75535.0,2MASS J15255328+1928505,1490-00361-1,,HD 137510,tic_near,-53.700772543492846,0.0331225842237472,-6.801074903807376,0.0444171726703643,GaiaDR3,2023A&A...674A...1G,,,,,6.872,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.241,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.146,0.021,TIC,2019AJ....158..138S,4.943,0.036,TIC,2019AJ....158..138S,4.836,0.017,TIC,2019AJ....158..138S,5.703,0.006,6.116807460784912,0.002769616316596,gaia_dr3,2023A&A...674A...1G,6.4177327156066895,0.0028866259665067,5.649360179901123,0.0039338214988909,23.01975466027758,0.0443444401025772,GaiaDR3,2023A&A...674A...1G,43.36566925048828,0.081399917602539,bj2021,2021AJ....161..147B,0,G0IV-V,,1,5993.0,34.0,Pastel,2022A&A...663A...4S,3.867641635711753,0.0595269874616601,calculated_from_M_and_R,Calculated Value,4.03,0.08,Pastel,2022A&A...663A...4S,0.33,0.04,Pastel,2022A&A...663A...4S,0.6963956530451054,0.015408977083132,update_TIC,Calculated Value,2.06805419676285,0.0435501381064186,calc_from_L_and_Teff,Calculated Value,1.15,0.15,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 137510,5980.23,4.07,7.63,HD 137510,231.47196,19.48071
TIC 77072856,166.90083314723,13.85882097906,166.89916450979075,13.859281975303317,77072856.0,3.9683256572262103e+18,3.9683256572262103e+18,54383.0,2MASS J11073625+1351315,0854-00676-1,,HD  96574,tic_near,-364.25631165294186,0.0291812140494585,103.98790594467296,0.0263546835631132,GaiaDR3,2023A&A...674A...1G,,,,,7.87,,Simbad,,7.32,0.03,TIC hipvmag,2019AJ....158..138S,7.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.254,0.021,TIC,2019AJ....158..138S,6.024,0.017,TIC,2019AJ....158..138S,5.961,0.036,TIC,2019AJ....158..138S,6.8,0.006,7.188033103942871,0.0027695483393382,gaia_dr3,2023A&A...674A...1G,7.456022262573242,0.0029230544271859,6.752813339233398,0.0038448132489016,19.96785980993173,0.0255900025367736,GaiaDR3,2023A&A...674A...1G,49.99223709106445,0.0602226257324218,bj2021,2021AJ....161..147B,0,F9V,,1,6084.0,20.0,Pastel,2022A&A...663A...4S,4.2003606909911575,0.0217808936725058,calculated_from_M_and_R,Calculated Value,4.23,0.06,Pastel,2022A&A...663A...4S,0.05,0.03,Pastel,2022A&A...663A...4S,0.3938254460976758,0.0147534345824451,update_TIC,Calculated Value,1.4164033887221643,0.0257977384190732,calc_from_L_and_Teff,Calculated Value,1.1605583429336548,0.0400068759918212,gaia_dr3_flame,2023A&A...674A...1G,0,4.841146469116211,0.6398136615753174,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 96574,6091.86,4.2,3.39,HD 96574,166.90083,13.85882
TIC 4624167,118.38799440031,30.60507316481,118.39165275381612,30.59691391215582,4624167.0,8.804954785305139e+17,8.804954785305139e+17,38541.0,2MASS J07533301+3036216,2467-01209-1,WDS J07536+3036A,HD  64090,tic_near,706.6709901290797,0.0233870018273592,-1835.3940444413208,0.0151983955875039,GaiaDR3,2023A&A...674A...1G,8.75,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,8.86,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,8.25,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.7,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,7.3,,Simbad 2002yCat.2237....0D,2002yCat.2237....0D,6.956,0.018,TIC,2019AJ....158..138S,6.611,0.017,TIC,2019AJ....158..138S,6.537,0.023,TIC,2019AJ....158..138S,7.629,0.006,8.093727111816406,0.0027687367169822,gaia_dr3,2023A&A...674A...1G,8.431073188781738,0.0028868306583151,7.570237159729004,0.0038112293545096,36.56662052881919,0.0240129996091127,GaiaDR3,2023A&A...674A...1G,27.32353973388672,0.0159454345703125,bj2021,2021AJ....161..147B,0,K0:V_Fe-3,2003AJ....126.2048G,1,5420.0,15.0,Pastel,2022A&A...663A...4S,4.76330883379325,0.056664623517295,calculated_from_M_and_R,Calculated Value,4.57,0.04,Pastel,2022A&A...663A...4S,-1.71,0.03,Pastel,2022A&A...663A...4S,-0.47076152267684,0.0137561589945666,update_TIC,Calculated Value,0.6595888574590455,0.0110657489914199,calc_from_L_and_Teff,Calculated Value,0.92,0.116,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,261.9,5.880000000000001,,,,0,,HD 64090,6796.77,4.19,-0.3,HD 64090,118.388,30.60507
TIC 1042868,154.1170092932,28.6824820383,154.116676480626,28.68205757449912,1042868.0,7.411840911145298e+17,7.411840911145298e+17,50316.0,2MASS J10162809+2840571,1975-01034-1,,*  24 LMi,tic_near,-65.87052414673218,0.0209028087556362,-95.70325846791933,0.0214183535426855,GaiaDR3,2023A&A...674A...1G,,,,,7.101,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.465,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.247,0.024,TIC,2019AJ....158..138S,4.946,0.023,TIC,2019AJ....158..138S,4.884,0.02,TIC,2019AJ....158..138S,5.871,0.006,6.315047740936279,0.0027642172188669,gaia_dr3,2023A&A...674A...1G,6.627561569213867,0.0029031886868411,5.822148323059082,0.003948015442275,29.986416229036667,0.020527921617031,GaiaDR3,2023A&A...674A...1G,33.302093505859375,0.0225105285644531,bj2021,2021AJ....161..147B,0,G2V,1990A&AS...85.1069S,1,5802.0,15.0,Pastel,2022A&A...663A...4S,4.070059723381,0.0209722136149608,calculated_from_M_and_R,Calculated Value,4.11,0.03,Pastel,2022A&A...663A...4S,0.02,0.02,Pastel,2022A&A...663A...4S,0.3943076578375064,0.0118578103456802,update_TIC,Calculated Value,1.5582998355220856,0.022748365172479,calc_from_L_and_Teff,Calculated Value,1.040624737739563,0.0400272011756895,gaia_dr3_flame,2023A&A...674A...1G,0,9.323036193847656,0.8896856307983398,gaia_dr3_flame,2023A&A...674A...1G,,1.399714,12.26557,7.411840911137354e+17,1.399714,12.26557,7.411840911137354e+17,0,0,,,,,,,1,HD 88986,HD 88986,5839.42,4.19,1.4,HD 88986,154.11701,28.68248
TIC 248052037,345.98864012004,-4.79486208927,345.9900666700243,-4.794693616037545,248052037.0,2.6355437040855895e+18,2.6355437040855895e+18,113896.0,2MASS J23035726-0447417,5245-00586-1,,HD 217877,tic_near,320.1017799860687,0.0286077596247196,37.75433858298443,0.0197165124118328,GaiaDR3,2023A&A...674A...1G,,,,,7.26,,Simbad,,6.68,,Simbad,,,,,,,,,,5.649,0.023,TIC,2019AJ....158..138S,5.38,0.018,TIC,2019AJ....158..138S,5.287,0.02,TIC,2019AJ....158..138S,6.147,0.006,6.5604352951049805,0.0027784715477688,gaia_dr3,2023A&A...674A...1G,6.846012592315674,0.0030392998246136,6.100542545318604,0.0045853345595203,32.820026157710444,0.0224550701677799,GaiaDR3,2023A&A...674A...1G,30.43280792236328,0.0187644958496093,bj2021,2021AJ....161..147B,0,G0-V,2006AJ....132..161G,1,5977.0,17.0,Pastel,2022A&A...663A...4S,4.323856302788199,0.0608939727940349,calculated_from_M_and_R,Calculated Value,4.35,0.04,Pastel,2022A&A...663A...4S,-0.12,0.02,Pastel,2022A&A...663A...4S,0.2162317433220595,0.0132823450912935,update_TIC,Calculated Value,1.1961950607968532,0.0195166785515456,calc_from_L_and_Teff,Calculated Value,1.1,0.15,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,HD 217877,5978.07,4.32,1.4,HD 217877,345.98864,-4.79486
TIC 363549734,171.69282695807,3.00632140462,171.6895857640404,3.007159334792932,363549734.0,3.8123552942610196e+18,3.812355294262255e+18,55848.0,2MASS J11264627+0300229,0267-01200-1,WDS J11268+0301B,*  83 Leo B,tic_near,-728.130728459501,0.0337151139974594,188.5540155183829,0.0273812040686607,GaiaDR3,2023A&A...674A...1G,9.467,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.554,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.53,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.97,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.508,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.852,0.018,TIC,2019AJ....158..138S,5.403,0.031,TIC,2019AJ....158..138S,5.256,0.017,TIC,2019AJ....158..138S,6.658,0.006,7.271236896514893,0.0027651163545656,gaia_dr3,2023A&A...674A...1G,7.782514572143555,0.0030544593178557,6.606719970703125,0.0038896277521374,55.061766610828144,0.0303593520075082,GaiaDR3,2023A&A...674A...1G,18.15023422241211,0.0084314346313476,bj2021,2021AJ....161..147B,0,K3,1985ApJS...59..197B,1,5020.0,61.0,Pastel,2022A&A...663A...4S,4.6024461527669125,0.0605090109273569,calculated_from_M_and_R,Calculated Value,4.58,0.06,Pastel,2022A&A...663A...4S,0.32,0.03,Pastel,2022A&A...663A...4S,-0.4774500208552358,0.0130693558825854,update_TIC,Calculated Value,0.7629923790248055,0.0218091369467193,calc_from_L_and_Teff,Calculated Value,0.85,0.108,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,B,28.6,-0.9500000000000002,3.8123553286216515e+18,28.1743,-0.9728,1,HD 99492,HD 99492,4887.33,4.47,0.74,HD 99492,171.69283,3.00632
TIC 1200846360,242.3223367748,41.09529951201,242.32103564506355,41.09553238121124,1200846360.0,1.380263027051686e+18,1.380263027051686e+18,,,,,HD 145435B,tic_near,-219.991518518623,0.0598736777901649,50.09807604147312,0.1107290312647819,GaiaDR3,2023A&A...674A...1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.347,0.6,11.342824935913086,0.0057197595890194,gaia_dr3,2023A&A...674A...1G,,,,,27.18584544629628,0.0691510438919067,GaiaDR3,2023A&A...674A...1G,36.72909927368164,0.0943527221679687,bj2021,2021AJ....161..147B,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,1.593179,6.577317,1.3802630270526218e+18,1.593179,6.577317,1.3802630270526218e+18,0,0,,,,,,,0,,HD 145435,6142.05,4.23,1.4,HD 145435,242.32287,41.0952
TIC 397558558,183.37295837714,10.04163578089,183.37306164251183,10.040391358107776,397558558.0,3.9056030543481416e+18,3.9056030543481416e+18,59610.0,2MASS J12132949+1002299,0869-01019-1,,HD 106252,tic_near,23.31521015157547,0.031817503273487,-279.895580733088,0.0206753574311733,GaiaDR3,2023A&A...674A...1G,,,,,8.0,,Simbad,,7.41,0.03,TIC hipvmag,2019AJ....158..138S,7.0,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.302,0.024,TIC,2019AJ....158..138S,6.016,0.047,TIC,2019AJ....158..138S,5.929,0.026,TIC,2019AJ....158..138S,6.85,0.006,7.277398586273193,0.0027593975565098,gaia_dr3,2023A&A...674A...1G,7.57685661315918,0.002802187723923,6.803512573242188,0.0037970561044856,26.24840318946553,0.0267806183546781,GaiaDR3,2023A&A...674A...1G,38.03447723388672,0.0358695983886718,bj2021,2021AJ....161..147B,0,G0,1993yCat.3135....0C,1,5870.0,11.0,Pastel,2022A&A...663A...4S,4.335688752758897,0.0217661135042348,calculated_from_M_and_R,Calculated Value,4.36,0.02,Pastel,2022A&A...663A...4S,-0.06,0.01,Pastel,2022A&A...663A...4S,0.1248296111396427,0.0123192507157084,update_TIC,Calculated Value,1.1163265347573017,0.0163763910901737,calc_from_L_and_Teff,Calculated Value,0.9844725728034972,0.0400018692016601,gaia_dr3_flame,2023A&A...674A...1G,0,8.73440170288086,1.0485117435455311,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,1,HD 106252,HD 106252,5903.33,4.39,-0.27,HD 106252,183.37296,10.04164
TIC 251078595,138.59489744949,52.68660905797,138.5835616152243,52.68408016691263,251078595.0,1.0224561392106321e+18,1.0224561392106321e+18,45343.0,2MASS J09142298+5241125,3806-01814-1,WDS J09144+5241A,HD  79210,tic_near,-1545.7874520604669,0.0177313666790723,-569.052823523412,0.0176652539521455,GaiaDR3,2023A&A...674A...1G,,,,,9.388,,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,7.64,0.1,TIC cdwrf,2019AJ....158..138S,6.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,4.889,0.037,TIC,2019AJ....158..138S,3.987,0.188,TIC,2019AJ....158..138S,3.988,0.036,TIC,2019AJ....158..138S,5.941,0.037,6.9760260581970215,0.0027694491452548,gaia_dr3,2023A&A...674A...1G,7.863407611846924,0.0028783404184025,6.0461039543151855,0.0038097656106105,157.88793077923938,0.019652834162116,GaiaDR3,2023A&A...674A...1G,6.332277774810791,0.0007414817810058,bj2021,2021AJ....161..147B,0,K7V,1991ApJS...77..417K,1,4120.0,2.5,gspspec,2023A&A...674A...1G,4.700420423761976,0.0323602833146037,calculated_from_M_and_R,Calculated Value,5.039999961853027,0.0199999809265136,gspspec,2023A&A...674A...1G,-0.2000000029802322,0.0399999916553497,gspspec [M/H],2023A&A...674A...1G,-1.0899146000447406,0.0267430016774618,gaia_dr3_flame,2023A&A...674A...1G,0.5596299035517605,0.0172438353300198,calc_from_L_and_Teff,Calculated Value,0.573,0.024,TIC,2019AJ....158..138S,0,,,,,,,,,,,,1,1,A,16.9,0.0899999999999998,,,,0,,HD 79210,4858.57,4.24,-5.9,HD 79210,138.5949,52.68661
TIC 440462174,90.6880883941,47.8095305675,90.6883240727252,47.80995288449482,440462174.0,9.697527673210898e+17,9.697527673210898e+17,28634.0,2MASS J06024513+4748343,3378-01354-1,,HD  40650,tic_near,35.56054188610159,0.0253649726510047,95.2389584113242,0.0249689482152462,GaiaDR3,2023A&A...674A...1G,,,,,7.05,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.49,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,5.391,0.024,TIC,2019AJ....158..138S,5.151,0.192,TIC,2019AJ....158..138S,5.086,0.026,TIC,2019AJ....158..138S,5.958,0.007,6.358742713928223,0.0027689342488388,gaia_dr3,2023A&A...674A...1G,6.6354594230651855,0.0029080477873011,5.90671968460083,0.0038272313414419,36.23580273210622,0.0270785819739103,GaiaDR3,2023A&A...674A...1G,27.56578063964844,0.0194644927978515,bj2021,2021AJ....161..147B,0,F5,1993yCat.3135....0C,1,5981.0,24.0,Pastel,2022A&A...663A...4S,4.312591932345772,0.0219287365330687,calculated_from_M_and_R,Calculated Value,4.28,0.07,Pastel,2022A&A...663A...4S,-0.1,0.04,Pastel,2022A&A...663A...4S,0.209496479003441,0.0126424863097225,update_TIC,Calculated Value,1.1853682199952549,0.0197021292896654,calc_from_L_and_Teff,Calculated Value,1.0525212287902832,0.0400024056434631,gaia_dr3_flame,2023A&A...674A...1G,0,6.160733222961426,0.8581631183624268,gaia_dr3_flame,2023A&A...674A...1G,,1.876231,12.451752,9.697527673196506e+17,1.876231,12.451752,9.697527673196506e+17,0,0,,,,,,,0,,HD 40650,6045.04,4.36,1.78,HD 40650,90.68809,47.80953
TIC 97404061,32.7154777463,13.68253749748,32.71598554183596,13.682211511860324,97404061.0,7.716122207204429e+16,7.716122207204429e+16,10175.0,2MASS J02105171+1340571,0636-01126-1,WDS J02109+1341B,HD  13357B,tic_near,110.96007731610636,0.0251272469758987,-73.41766271281988,0.0244456958025693,GaiaDR3,2023A&A...674A...1G,,,,,9.57,0.03,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.81,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,7.212,0.023,TIC,2019AJ....158..138S,6.876,0.023,TIC,2019AJ....158..138S,6.848,0.023,TIC,2019AJ....158..138S,7.973,0.006,8.46517276763916,0.0027669144365592,gaia_dr3,2023A&A...674A...1G,8.838850021362305,0.0030120793106896,7.919558048248291,0.0038348539782436,23.29865067501026,0.0269649270921945,GaiaDR3,2023A&A...674A...1G,42.84575271606445,0.0546398162841796,bj2021,2021AJ....161..147B,0,G8V,1950ApJ...111..221W,1,5442.0,50.0,Pastel,2022A&A...663A...4S,4.515493111392286,0.0278292636820504,calculated_from_M_and_R,Calculated Value,4.53,0.1,Pastel,2022A&A...663A...4S,0.02,0.05,Pastel,2022A&A...663A...4S,-0.2339693006500555,0.010021394007963,update_TIC,Calculated Value,0.8593120851225595,0.0186448501079205,calc_from_L_and_Teff,Calculated Value,0.882525622844696,0.0416103005409241,gaia_dr3_flame,2023A&A...674A...1G,0,7.741389751434326,1.9623346328735345,gaia_dr3_flame,2023A&A...674A...1G,,6.015224,8.025245,7.71612177766702e+16,6.015224,8.025245,7.71612177766702e+16,1,1,B,5.9,-0.620000000000001,7.71612177766702e+16,6.0152,-0.4399,0,,SAO 92823,5531.09,4.68,2.26,SAO 92823,32.71548,13.68254
TIC 238305920,5.75087101721,22.37500076706,5.751843438616466,22.374018073794,238305920.0,2.800690281858225e+18,2.800690281858225e+18,1813.0,2MASS J00230019+2222303,1186-00031-1,,HD   1832,tic_near,202.47435604571191,0.0220604203641414,-221.06105128326124,0.018744746223092,GaiaDR3,2023A&A...674A...1G,,,,,8.26,,Simbad,,7.57,0.03,TIC hipvmag,2019AJ....158..138S,7.1,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,6.375,0.027,TIC,2019AJ....158..138S,6.112,0.023,TIC,2019AJ....158..138S,6.024,0.017,TIC,2019AJ....158..138S,6.98,0.006,7.422891616821289,0.002760971352905,gaia_dr3,2023A&A...674A...1G,7.740549087524414,0.0028268449374625,6.932457447052002,0.0038109443164189,24.695496412438786,0.0216369591653347,GaiaDR3,2023A&A...674A...1G,40.4287338256836,0.0339679718017578,bj2021,2021AJ....161..147B,0,F8,1993yCat.3135....0C,1,5761.0,23.0,Pastel,2022A&A...663A...4S,4.284562379175479,0.0226378814971069,calculated_from_M_and_R,Calculated Value,4.29,0.06,Pastel,2022A&A...663A...4S,-0.03,0.03,Pastel,2022A&A...663A...4S,0.1224556798930905,0.0110140620465047,update_TIC,Calculated Value,1.1558054403152724,0.0173196805706223,calc_from_L_and_Teff,Calculated Value,0.9381325840950012,0.0400098860263825,gaia_dr3_flame,2023A&A...674A...1G,0,12.152194023132324,1.213876247406005,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 1832,5820.12,4.38,0.04,HD 1832,5.75087,22.375
TIC 21598259,182.02900075444,39.65549650949,182.02813896047132,39.65546056258739,21598259.0,1.536014999519656e+18,1.536014999519656e+18,59175.0,2MASS J12080698+3939197,3017-02101-1,,HD 105405,tic_near,-149.0905887311407,0.0182503182440996,-7.984704570027272,0.0210181809961795,GaiaDR3,2023A&A...674A...1G,,,,,7.82,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.33,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.318,0.017,TIC,2019AJ....158..138S,6.104,0.02,TIC,2019AJ....158..138S,6.047,0.017,TIC,2019AJ....158..138S,6.832,0.006,7.20854902267456,0.0027622487871006,gaia_dr3,2023A&A...674A...1G,7.460477828979492,0.0028721671116478,6.788443565368652,0.003814101843852,21.128359869233456,0.0233863163739442,GaiaDR3,2023A&A...674A...1G,47.26543045043945,0.0621337890625,bj2021,2021AJ....161..147B,0,F8,1993yCat.3135....0C,1,6169.0,28.0,Pastel,2022A&A...663A...4S,4.275188013446088,0.0227517833007492,calculated_from_M_and_R,Calculated Value,4.25,0.07,Pastel,2022A&A...663A...4S,-0.22,0.04,Pastel,2022A&A...663A...4S,0.3370000349884856,0.014999720018887,update_TIC,Calculated Value,1.290396337838206,0.0251751099669812,calc_from_L_and_Teff,Calculated Value,1.144370436668396,0.0400038361549377,gaia_dr3_flame,2023A&A...674A...1G,0,4.215948104858398,0.6674215793609619,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,HD 105405,6130.87,4.2,2.56,HD 105405,182.029,39.6555
