,star_name,TSS_tier,ra,dec,Teff,sy_dist,Vmag,Ksmag,Age,vsini_adopt,e_vsini_adopt,r_vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,RHK_calculated_pyastro,prot_adopt,r_prot_adopt,tau_cranmer11,act_cycle_adopt,phot_jitter_adopt
11127,TIC 282257777,3,309.96614714285,11.24963969737,6262.0,33.96436309814453,6.385,5.072,4.446,6.8,0.5,2016ApJS..225...32B,0.151,-5.07,-4.83965655258291,-4.958161141889017,6.107707,2023ApJS..268....4F,4.519039918867094,,99.854741
11128,TIC 282313843,3,309.97750853889,6.33663469743,4028.12,36.51629638671875,10.52,7.133,,,nan,nan,,,,,9.753,2026arXiv260305586B,39.91616507512954,,1627.0
11129,TIC 351604689,2,310.01099183179,-60.54889364887,6043.0,24.6331729888916,5.121,3.828,,4.44,0.21,2022A&A...663A.142M,,,,,9.11717,2023ApJS..268....4F,8.24827522629077,,69.535644
11130,TIC 387328696,3,310.03674116685,70.29314913644,4152.67,42.38669204711914,11.206,7.817,,,nan,nan,,,,,19.6306,2026arXiv260305586B,37.439486688558,,1175.0
11131,TIC 188401533,2,310.0489776403,-23.77386796429,5467.0,14.664376258850098,6.37,4.597,,2.052,0.294,2018A&A...615A..76S,0.1654999999999999,-6.249708721188598,-4.958612665299905,-5.0204498412363545,,nan,17.46843734893697,11.4,
11132,TIC 343333748,2,310.07455256363,60.50526435431,6473.0,33.24919128417969,6.003,4.941,2.603,30.0,1.1,2007A&A...475..519H,0.2095,,-4.542622347737737,,1.082697,2023ApJS..268....4F,1.7445351219709193,,267.702686
11133,TIC 343335500,3,310.07786559827,61.69171486767,3697.0,24.222240447998047,11.423,7.272,,,nan,nan,,,,,20.137,2026arXiv260305586B,47.306645767581045,,1356.9999999999998
11134,TIC 269831195,3,310.09305657243,-24.11802839481,5969.0,41.581058502197266,7.23,5.789,8.602,2.641,0.216,2018A&A...615A..76S,,-5.0,,,,nan,9.548214147910771,,
11135,TIC 441389475,3,310.12733815657,-30.05200813291,4684.0,40.29891586303711,10.041,7.485,,,nan,nan,,,,,6.184871,2023ApJS..268....4F,28.380134443750887,,655.66905
11136,TIC 282323130,3,310.13199548366,11.04275066483,4794.03,39.54620361328125,9.38,6.881,,,nan,nan,,,,,,nan,26.747857075567605,,
11137,TIC 340807280,3,310.14109546856,15.49964693001,3113.0,9.529730796813965,13.41,7.749,,,nan,nan,,,,,7.188908,2023ApJS..268....4F,63.80417422457093,,422.551683
11138,TIC 291026328,3,310.150961,29.028362,,,,13.513,,,nan,nan,,,,,,nan,,,
11139,TIC 330872058,2,310.18808661126,19.93553569604,5822.0,20.92858505249023,6.44,4.921,5.449,5.1,nan,2017AJ....153...21L-San,0.179,-4.871,-4.788853929891818,-4.882486069021392,,nan,12.056426198192623,5.31,
11140,TIC 372066832,3,310.25732447382,-71.12725306947,4874.2,43.75571060180664,9.79,7.457,9.329,,nan,nan,,,,,,nan,25.596577256057994,,
11141,TIC 277317887,3,310.36733698257,57.42979702604,4037.52,24.78668212890625,10.27,6.857,,,nan,nan,,,,,14.118,2006SASS...25...47W,39.723839941163426,,5419.000000000001
11142,TIC 326189161,3,310.39654281617,-18.99603586795,3904.0,49.76437759399414,12.145,8.651,,,nan,nan,,,,,,nan,42.54262984521445,,
11143,TIC 248174259,3,310.41957096787,-5.49284774385,4098.95,30.61003303527832,10.579,7.234,11.172,,nan,nan,,,,,,nan,38.48894250821314,,
11144,TIC 99896567,3,310.42148075262,35.54571167079,5842.0,34.606971740722656,7.43,5.954,7.769,2.0,1.1,2007A&A...475..519H,,,,,8.593391,2023ApJS..268....4F,11.723557427321534,,132.001271
11145,TIC 326186977,3,310.42602656019,-22.32236579203,4174.33,24.17264938354492,9.909,6.605,,,nan,nan,,-3.84,,,5.2881,2026arXiv260305586B,37.02415548473975,,27799.999999999996
11146,TIC 327303574,3,310.43375351646,-75.35080135598,6026.0,39.92522430419922,6.44,5.08,6.551,4.0,1.1,2007A&A...475..519H,,,,,,nan,8.547755652226414,,
11147,TIC 327303570,3,310.43965836368,-75.3464022493,5909.0,39.91697692871094,7.21,5.713,9.718,3.0,1.1,2007A&A...475..519H,,,,,,nan,10.587874990507828,,
11148,TIC 466818965,3,310.44289034424,1.04418717791,3740.0,43.220123291015625,12.418,8.435,,,nan,nan,,,,,18.762,2026arXiv260305586B,46.27539960402344,,1029.0
11149,TIC 376168453,3,310.45101245995,-38.91301264555,3810.0,45.81859588623047,12.315,8.553,,,nan,nan,,,,,33.91108,2022MNRAS.513..420B,44.64410388775732,,144.1
11150,TIC 466818066,3,310.4570071061,1.92943951727,3768.0,39.20565032958984,12.296,8.416,,,nan,nan,,,,,,nan,45.615912850291146,,
11151,TIC 1992325965,3,310.463032177,-32.43518967866,3310.0,9.915444374084473,10.36,,,,nan,nan,,,,,0.7817,2026arXiv260305586B,57.680460352625566,,5820.0
11152,TIC 441398770,3,310.46316702859,-32.43616940596,3111.95,9.801923751831056,10.343,4.944,,,nan,nan,,,,,0.7815,2026arXiv260305586B,63.83849585596984,,7379.0
11153,TIC 212355912,3,310.57219077163,-24.82695685275,4042.88,45.83633041381836,11.515,8.274,11.616,,nan,nan,,,,,22.0576,2026arXiv260305586B,39.6145776173153,,1852.0
11154,TIC 100670109,3,310.57826153659,-52.69926513335,3781.0,12.337894439697266,8.82,5.474,,,nan,nan,0.767,-4.83,-4.874875781595289,,,nan,45.31289745912397,,
11155,TIC 277328639,3,310.58951849485,56.18715636582,4060.0,38.377567291259766,11.351,7.637,5.252,,nan,nan,,,,,,nan,39.26754298836348,,
11156,TIC 248194676,3,310.62253680232,-5.30124167559,5576.0,29.785505294799805,7.61,5.93,10.492,1.829,0.21,2018A&A...615A..76S,0.183,-4.89,-4.8448461659034665,-4.922621530363961,6.189212,2023ApJS..268....4F,15.89862972770003,,100.326256
11157,TIC 277425957,3,310.6500541586,56.73703993939,3882.0,45.860687255859375,11.955,8.273,,,nan,nan,,,,,21.0019,2026arXiv260305586B,43.025543578141544,,1238.0
11158,TIC 248191989,3,310.66303479455,-2.36257035998,5916.08,43.35638046264648,7.82,6.278,,,nan,nan,,,,,,nan,10.466178869143752,,
11159,TIC 91231096,3,310.66679634793,-46.67148569502,4806.0,49.534236907958984,10.02,7.649,,,nan,nan,,,,,4.5362,2026arXiv260305586B,26.574082071871945,,11992.0
11160,TIC 441402752,3,310.68104246544,-32.92167972981,3831.0,31.496532440185547,11.106,7.334,,,nan,nan,,,,,33.76937,2022MNRAS.513..420B,44.16591045016049,,113.39999999999999
11161,TIC 331366716,3,310.70566818036,20.84461064603,4999.66,24.725435256958008,8.26,6.01,,,nan,nan,,,,,,nan,23.845683441483697,,
11162,TIC 76774212,3,310.73812702655,-18.91835827974,3695.0,19.05472946166992,10.735,6.739,,,nan,nan,,,,,,nan,47.35516213531935,,
11163,TIC 387405132,3,310.74830019236,66.84381686948,3730.0,33.686092376708984,12.577,8.641,,,nan,nan,,,,,,nan,46.51321500788843,,
11164,TIC 100169082,3,310.74983658705,35.49674170122,4057.0,44.201194763183594,13.364,7.904,,,nan,nan,,,,,,nan,39.32814106262877,,
11165,TIC 387359292,3,310.79591660568,66.65744634294,7709.0,43.10292434692383,5.6,5.059,0.69,175.0,nan,2012A&A...537A.120Z,,,,,0.046418,2023ApJS..268....4F,0.002000000000000001,,902.766523
11166,TIC 269885278,2,310.81665480984,-29.42391886744,5602.0,21.699079513549805,6.96,5.312,,2.0,1.1,2007A&A...475..519H,0.175,-4.92,-4.871060371121611,-4.946020501094052,,nan,15.51365275348644,,
11167,TIC 408479509,3,310.89383926662,24.12801471559,3526.0,21.325780868530273,11.679,7.396,,,nan,nan,,,,,0.7523721829015998,2023A%26A...674A..20D,51.6387498429679,,971639.8663809114
11168,TIC 248209920,3,310.92220774681,-0.17821455895,3791.0,26.14229965209961,11.471,7.666,,,nan,nan,,,,,,nan,45.08116613717877,,
11169,TIC 343564093,3,310.92235415281,64.28169440838,3789.0,21.456310272216797,11.359,7.614,,,nan,nan,,,,,,nan,45.127418330029535,,
11170,TIC 100335154,3,310.97234054315,31.31954933227,4322.05,41.48664855957031,9.96,6.892,,,nan,nan,,,,,,nan,34.30562967075494,,
11171,TIC 76834292,3,311.00273465731,-21.3557915975,4276.13,26.000457763671875,9.91,6.752,,,nan,nan,0.7295,,-4.627015798707801,-4.722199984859611,,nan,35.12999898963552,,
11172,TIC 100708841,2,311.0097284066,-51.92097386755,7358.55,24.18303108215332,4.495,3.82,0.983,,nan,nan,,,,,0.032824,2023ApJS..268....4F,0.0020000449906207762,,1373.479875
11173,TIC 420287111,3,311.06642741756,86.28964099103,4510.55,48.73472213745117,10.93,8.142,0.288,,nan,nan,,,,,11.35637,2023ApJS..268....4F,31.101629624448464,,243.209444
11174,TIC 331684556,3,311.09132269209,19.75261298066,3891.0,22.9205,10.304,6.553,,,nan,nan,,,,,,nan,42.827338927835655,,
11175,TIC 1942521532,3,311.09143678316,19.74962644093,3995.0,19.65736389160156,10.304,6.553,,,nan,nan,,,,,,nan,40.60106273085799,,
11176,TIC 282750542,3,311.12684217609,8.9070955603,3366.0,24.76144218444824,12.14,7.823,,,nan,nan,,,,,,nan,56.04946017494246,,
11177,TIC 282750547,3,311.12800563169,8.90305448893,3707.0,24.69478988647461,11.25,7.304,,,nan,nan,,,,,,nan,47.06480350595405,,
11178,TIC 372124621,3,311.23954877569,-66.20321506798,7998.0,42.00010681152344,3.408,2.799,,75.0,nan,2012A&A...537A.120Z,,,,,2.431622,2023ApJS..268....4F,0.002,,22.502854
11179,TIC 232787767,3,311.25922421341,32.89715016424,3827.0,33.44804382324219,11.841,8.064,,,nan,nan,,,,,,nan,44.256602832775044,,
11180,TIC 315756675,3,311.26290532219,79.23866590971,5563.66,37.37084197998047,7.61,5.922,13.469,,nan,nan,,,,,10.610595,2023ApJS..268....4F,16.079810151560647,,73.022333
11181,TIC 239332587,3,311.26707990086,44.49906760809,3573.0,12.060014724731444,10.704,6.533,,,nan,nan,1.09904347826,,-4.8449575618293075,,9.720845,2023ApJS..268....4F,50.4101516819115,,887156.0120379609
11182,TIC 441420236,2,311.28971819202,-31.34090046067,3799.0,9.709982872009276,8.627,4.529,,,nan,nan,,,,,4.8512,2026arXiv260305586B,44.89662618817312,,13203.0
11183,TIC 372682437,2,311.32241983446,61.83878289336,4971.0,14.362387657165527,3.41,1.393,4.786,4.8,nan,2017AJ....153...21L-San,,,,,0.052164,2023ApJS..268....4F,24.241092165048972,,77.925639
11184,TIC 421444084,3,311.33802798895,57.57972002082,6161.0,28.379560470581055,4.51,3.267,2.119,8.7,nan,2017AJ....153...21L-ELODIE,0.1386,,-4.942480831486428,-5.063468242245467,5.852811,2023ApJS..268....4F,6.187733527539491,,37.039921
11185,TIC 372124871,3,311.48733058091,-66.16669100226,4802.0,40.249755859375,9.44,6.803,,13.0,1.1,2007A&A...475..519H,,,,,1.9524382222323056,2023A%26A...674A..20D,26.63207509564232,,945618.0642640048
11186,TIC 269995013,1,311.52388516972,-25.27089743585,6540.2,14.62600803375244,4.122,3.094,,41.7,nan,2017AJ....153...21L-San,0.224,-4.52,-4.4883314728197705,,2.395853,2023ApJS..268....4F,1.1487253951379772,,166.936727
11187,TIC 422364489,3,311.540360938,-21.74575646608,4931.17,33.57881546020508,7.86,5.494,,,nan,nan,0.188,,-5.059914862423866,-5.0157095050857015,,nan,24.794800051817386,,
11188,TIC 232853959,3,311.55285283182,33.97023700929,4755.0,22.0946,2.48,-0.007,3.802,,nan,nan,,,,,,nan,27.31944038859156,,
11189,TIC 85085021,3,311.55545143474,15.90732144106,5473.48,36.62067413330078,7.45,5.69,,,nan,nan,,,,,,nan,17.376878229833576,,
11190,TIC 85085018,3,311.55576474669,15.90896762731,5439.32,37.55364990234375,8.11,6.452,11.221,,nan,nan,,,,,7.0819,2026arXiv260305586B,17.8573935183853,,3780.0
11191,TIC 340909889,3,311.55639115229,61.33537522288,3598.0,35.2636604309082,12.61,8.355,,,nan,nan,,,,,1.005201,2023ApJS..268....4F,49.76855223170842,,326.808022
11192,TIC 91313805,3,311.57480029347,-47.15782977982,3732.0,31.216333389282227,13.02,7.897,,,nan,nan,,,,,0.132979,2023ApJS..268....4F,46.46555511730839,,415.445559
11193,TIC 422363545,3,311.5765813555,-23.08053112973,4121.91,35.90571212768555,10.686,7.402,,,nan,nan,,,,,,nan,38.03698734562187,,
11194,TIC 66992669,3,311.6049555904,39.6326118315,4282.74,33.76715850830078,10.38,7.288,,,nan,nan,,,,,,nan,35.010212515866876,,
11195,TIC 340907227,3,311.64246197701,63.16996285398,4036.45,45.18293762207031,11.501,8.13,,,nan,nan,,,,,6.7163,2023ApJS..268....4F,39.7456867053669,,447.228597
11196,TIC 260005670,3,311.64278675739,-17.1628977655,5785.0,36.73318099975586,7.66,6.144,6.316,3.0,1.1,2007A&A...475..519H,0.159,,-4.896740571494808,-4.9879695032323506,,nan,12.66419422168352,,
11197,TIC 401667290,3,311.65444701508,-81.72045720903,3417.0,10.664817810058594,11.521,6.826,,,nan,nan,0.706540839917,,-5.169651801176714,,,nan,54.60418827209989,,
11198,TIC 471012084,3,311.66191852521,16.12412545024,6274.68,35.825584411621094,4.96,,2.37,7.8,nan,2017AJ....153...21L-San,0.1959,,-4.619079074275267,-4.756126873223089,7.028053,2023ApJS..268....4F,4.320799040681474,,1752.097546
11199,TIC 282370204,3,311.66331071293,28.6972290184,4504.85,48.96759796142578,10.87,7.894,,,nan,nan,,,,,,nan,31.19453213182193,,
11200,TIC 85148268,3,311.66457994057,16.12428773732,4885.0,35.52373504638672,4.27,1.595,4.409,,nan,nan,,,,,0.626487,2023ApJS..268....4F,25.443617396702834,,70.367588
11201,TIC 248270034,3,311.74157984047,-2.99224623444,4050.0,44.46653366088867,12.02,8.265,8.635,,nan,nan,,,,,3.644,2006SASS...25...47W,39.46988981336726,,540.1999999999999
11202,TIC 85091460,3,311.75956008069,12.46292929118,3583.0,32.28400802612305,12.835,8.654,,,nan,nan,,,,,,nan,50.15252927495914,,
11203,TIC 441453170,3,311.81924982993,-35.15408575138,5393.0,36.99781799316406,8.28,6.448,13.269,2.269,0.223,2018A&A...615A..76S,0.177334069222,,-4.9293406867367136,-4.984554657747093,10.680975,2023ApJS..268....4F,18.501293757044568,,295.823821
11204,TIC 383384592,3,311.82016829603,10.86013051363,4841.0,31.715736389160156,9.73,7.003,,,nan,nan,,,,,,nan,26.06984362583689,,
11205,TIC 383370704,3,311.87742957779,9.35865500061,4074.56,48.02828598022461,11.86,8.517,,,nan,nan,,,,,,nan,38.97472419352298,,
11206,TIC 387267879,3,311.87903164248,-59.55685480892,3856.0,46.52396774291992,12.39,8.687,,,nan,nan,,,,,,nan,43.603228211645586,,
11207,TIC 282642694,3,311.89940728228,29.15393428451,4002.25,46.79669570922851,11.445,8.14,,,nan,nan,,,,,,nan,40.45016454442221,,
11208,TIC 85213581,3,311.90779255802,12.98624295912,5805.0,40.0560417175293,7.44,5.906,9.125,1.01,0.98,2020ApJ...898..119R,0.1572,-4.98,-4.901316324278887,-4.958035846504256,,nan,12.336985927629307,,
11209,TIC 387526133,3,311.92044390691,70.93396324585,4017.77,26.561521530151367,10.76,7.322,10.963,,nan,nan,,,,,10.4739,2026arXiv260305586B,40.1289761795081,,1254.0000000000002
11210,TIC 365480289,3,311.97074687246,52.40714921297,5068.0,41.48029327392578,6.295,4.139,,1.38,0.98,2020ApJ...898..119R,0.12445,-5.19,-5.34638890144312,-5.2677637690411085,0.028855,2023ApJS..268....4F,22.911172388104745,,42.877517
11211,TIC 418828378,3,311.97402711193,9.52703127742,4737.11,49.597537994384766,10.09,7.705,9.849,,nan,nan,,,,,5.294002,2023ApJS..268....4F,27.58408115752165,,1578.008449
11212,TIC 441454736,3,312.05567261643,-33.89778714602,3738.0,36.1833381652832,12.06,8.092,,,nan,nan,,,,,9.15854,2022MNRAS.513..420B,46.32286597920248,,94.5
11213,TIC 260357429,3,312.06328967034,-12.45430209841,5832.0,41.56992721557617,8.03,6.504,3.089,2.286,0.189,2018A&A...615A..76S,,-4.91,,,,nan,11.890365032503238,,
11214,TIC 389610795,3,312.12144913308,-43.98851025597,6885.0,38.21432876586914,5.1,4.2,,,nan,nan,,,,,,nan,0.032703112987841544,,
11215,TIC 260357221,3,312.145109,-13.542396,6678.64,,8.76,7.661,,,nan,nan,,,,,,nan,0.3808435466079673,,
11216,TIC 298488048,3,312.16516658411,28.80339848723,5438.0,44.004493713378906,8.26,6.494,,2.0,1.1,2007A&A...475..519H,,,,,,nan,17.875858979712586,,
11217,TIC 224622900,3,312.2185,19.718,3380.0,33.557046979865774,13.411,8.368,,,nan,nan,,,,,,nan,55.648958015861766,,
11218,TIC 418786807,3,312.25338117132,-19.23997591465,3852.0,37.422264099121094,11.894,8.197,,,nan,nan,,,,,,nan,43.69277930947967,,
11219,TIC 466971435,3,312.27087293067,1.00125025095,4594.18,49.84688949584961,10.5,7.773,,,nan,nan,,,,,,nan,29.764771499196474,,
11220,TIC 230745758,3,312.27401501698,32.48138404749,4206.5,48.709449768066406,11.825,8.293,,,nan,nan,,,,,8.0977,2026arXiv260305586B,36.41539036638935,,1161.0
11221,TIC 51776589,3,312.28844653553,-8.76871035753,4983.73,38.14067840576172,9.21,6.988,,,nan,nan,,,,,,nan,24.06517170243864,,
11222,TIC 389426731,3,312.29150942065,-40.20167369682,2947.0,9.5072,13.53,7.704,,,nan,nan,,,,,0.216099,2023ApJS..268....4F,69.46600513822779,,5436.56162
11223,TIC 387292987,3,312.29247665285,-54.77773660229,4908.0,39.187347412109375,9.25,6.902,,,nan,nan,,,,,,nan,25.119405144072164,,
11224,TIC 230746433,3,312.31763059414,32.28478899054,4949.12,23.31962776184082,8.25,5.997,13.401,,nan,nan,0.448,-4.62,-4.549141810649626,-4.588951648876535,9.788381,2023ApJS..268....4F,24.544620836735472,,1515.310458
11225,GAIA DR3 1751817379361336704,3,312.3485208,11.4025514,4568.32,36.220401763916016,10.2,6.603,,,nan,nan,,,,,,nan,30.173029005924356,,
11226,GAIA DR3 1751817379359709568,3,312.3485604,11.4023484,4561.26,37.44878005981445,9.85,6.603,,,nan,nan,,,,,,nan,30.285269595986165,,
11227,TIC 387526927,3,312.37225145321,71.77478654908,5510.0,35.196693420410156,8.23,6.483,9.835,6.4,0.5,2016ApJS..225...32B,0.4220499999999999,-4.2965854346578265,-4.353288530432792,-4.4551651283975895,6.4497,2026arXiv260305586B,16.856983025570347,,5629.0
11228,TIC 291152372,2,312.40736395074,12.5451268196,6403.0,30.269289016723633,5.991,4.842,2.828,7.0,1.1,2007A&A...475..519H,,,,,2.457163,2023ApJS..268....4F,2.52460980148472,,23.012724
11229,TIC 248337071,3,312.41473265445,-0.35094068673,3367.0,24.75287628173828,13.054,8.208,,,nan,nan,,,,,,nan,56.02075767610427,,
11230,TIC 336734799,3,312.44297969532,-28.46909960965,3504.0,34.29164505004883,12.986,8.518,,,nan,nan,,,,,,nan,52.22404907548608,,
11231,GAIA DR3 1843877121426321920,3,312.443614,25.7709461,6037.0,47.809349060058594,7.67,6.292,6.741,7.9,nan,2017AJ....153...21L-San,0.19955,-4.8394832026154315,-4.6523223409245915,-4.730871375125546,4.37184,2023ApJS..268....4F,8.353990673526653,,968.274457
11232,TIC 336734800,3,312.44986478892,-28.46920530077,4019.65,34.289276123046875,10.8,7.405,,,nan,nan,,,,,,nan,40.090238641954265,,
11233,TIC 356286191,3,312.52054705693,44.05930172559,7834.83,41.199466705322266,5.06,4.576,0.907,,nan,nan,,,,,0.904235,2023ApJS..268....4F,0.002,,625172.6927756858
11234,TIC 76964180,3,312.53307188242,-23.71376845652,3589.0,20.659503936767575,11.76,7.622,,,nan,nan,,,,,,nan,49.99858570489099,,
11235,TIC 282843610,3,312.54399038499,29.38409809754,4574.1,20.15041160583496,8.33,5.613,11.351,,nan,nan,0.8247999999999999,-4.4637775202806385,-4.423237676992651,-4.510179781178482,4.329,2026arXiv260305586B,30.081389806403955,,1114.0
11236,TIC 224693781,3,312.61608786068,22.88423571904,5302.9,39.64365005493164,8.01,,,,nan,nan,,,,,14.4564,2026arXiv260305586B,19.734659862028042,,7794.0
11237,TIC 365986270,3,312.6378163229,52.89959501225,4203.0,22.75752639770508,9.69,6.48,,4.2,nan,2017AJ....153...21L-ELODIE,0.76825,,-4.639746702902948,,,nan,36.48115822958304,,
11238,TIC 387313600,3,312.67877295109,-56.24168431652,5169.0,45.17844009399414,8.95,6.839,,20.0,1.1,2007A&A...475..519H,,,,,2.3844,2026arXiv260305586B,21.544156931927883,,17537.0
11239,TIC 364123797,3,312.73947203188,-1.83689161422,4584.0,40.84113311767578,9.3,7.071,,,nan,nan,,,,,11.143779,2023ApJS..268....4F,29.92495227905553,,164.148548
11240,TIC 194564126,3,312.7565630643,39.92869041473,3461.0,34.27492904663086,12.842,8.238,,,nan,nan,,,,,,nan,53.38721402800774,,
11241,GAIA DR3 6910053108781758976,3,312.7712653,-6.9581667,4118.0,46.937740325927734,11.76,8.198,5.315,,nan,nan,,,,,,nan,38.113590654072816,,
11242,TIC 376860317,3,312.77784110815,7.02701303998,4922.2,47.50062561035156,9.824,7.57,,,nan,nan,,,,,,nan,24.920237293269633,,
11243,TIC 421740295,3,312.91320020924,-45.45598493232,4797.0,38.81700897216797,9.71,7.232,12.848,,nan,nan,,,,,15.5887,2026arXiv260305586B,26.704675068368072,,4436.0
11244,TIC 324608535,3,312.92325637805,-79.31110653114,3589.0,17.013883590698242,11.87,7.664,,,nan,nan,,,,,,nan,49.99858570489099,,
11245,TIC 364182010,3,312.93726254656,74.78032670766,5466.0,30.870206832885746,7.81,6.108,9.546,1.7,0.5,2016ApJS..225...32B,0.1598999999999999,-4.905,-4.987204643475408,-5.04445394763417,,nan,17.482549271545505,,
11246,TIC 387600431,3,312.99945807064,69.16878042802,3430.0,21.91493225097656,11.8,7.61,,,nan,nan,,,,,,nan,54.24177429297385,,
11247,TIC 389477262,3,313.03718084619,-38.3752426749,5104.24,46.20574188232422,9.47,7.35,6.278,,nan,nan,,,,,11.172441,2023ApJS..268....4F,22.419296854425728,,762.118828
11248,TIC 387603556,3,313.06391635582,66.28483823203,4387.06,48.58687210083008,10.52,7.626,,,nan,nan,,,,,11.256781,2023ApJS..268....4F,33.16889252159661,,260.857004
11249,GAIA DR3 6678530491511225856,3,313.0683284,-39.9973834,4020.0,28.014741897583008,10.39,7.014,13.486,,nan,nan,1.244,,-4.513571996558106,,,nan,40.0830308917382,,
11250,TIC 262016943,3,313.13756963624,-16.97472437878,3225.0,5.618381977081299,11.458,6.199,,,nan,nan,1.157,,-5.111329326522754,,,nan,60.24713046777438,,
11251,TIC 23913506,3,313.16347068165,-8.9833165935,7090.0,44.231937408447266,4.72,3.962,,53.7,nan,2009A&A...493.1099S,0.301,,-4.274123136001705,,0.067488,2023ApJS..268....4F,0.0025212788496568562,,1627.51253
11252,TIC 297262361,3,313.24242141701,43.1733883876,3370.0,16.65728759765625,13.072,8.345,,,nan,nan,,,,,,nan,55.93473820987893,,
11253,GAIA DR3 1737334543483900160,3,313.2712597,6.3375951,3402.0,41.89728927612305,,8.326,,,nan,nan,,,,,,nan,55.025362543122135,,
11254,TIC 23959521,3,313.27332485998,-11.57365527251,5740.0,44.09458541870117,6.389,4.803,4.488,2.1,0.5,2016ApJS..225...32B,0.13545,-5.013,-5.061354172117081,-5.208773210311934,,nan,13.388899658957486,,
11255,TIC 23961340,3,313.29190261864,-9.04392998294,4959.68,47.749305725097656,9.76,7.515,7.375,,nan,nan,,,,,7.1152,2026arXiv260305586B,24.397939105266264,,2137.0
11256,TIC 195092274,3,313.3144983373,37.69119135251,5219.79,48.909549713134766,9.28,7.314,12.985,,nan,nan,,,,,,nan,20.859063920715307,,
11257,TIC 195087289,3,313.33071607693,38.64573153003,3622.0,37.49007415771485,12.718,8.621,,,nan,nan,,,,,,nan,49.160268025619914,,
11258,TIC 365670764,2,313.33245446275,62.15439283024,3729.0,7.0387067794799805,8.55,4.618,,2.0,1.1,2007A&A...475..519H,1.5657,-4.67837294515793,-4.579547015838303,,7.796925,2023ApJS..268....4F,46.53706314086833,6.3,99.072266
11259,TIC 404341496,3,313.36668950687,-73.13622740317,3486.0,22.87994384765625,12.788,8.351,,,nan,nan,,,,,,nan,52.70784725611786,,
11260,TIC 77120906,3,313.45621450659,-18.78931986283,4775.0,36.66154098510742,9.68,7.157,11.616,,nan,nan,,,,,,nan,27.025578687765865,,
11261,TIC 324656657,3,313.48171040725,-82.82017675311,3570.0,41.920658111572266,12.848,8.329,,,nan,nan,,,,,12.2361,2026arXiv260305586B,50.48769514438212,,1219.0
11262,TIC 248740527,3,313.48741215605,-2.76592154765,4037.88,32.27408981323242,11.081,7.672,1.112,,nan,nan,,,,,,nan,39.71649225459997,,
11263,TIC 166610129,3,313.56265094862,-53.49880802255,3664.0,24.955623626708984,12.096,8.049,,,nan,nan,,,,,,nan,48.11351924240774,,
11264,TIC 206148863,3,313.58200048014,-14.17202059023,5484.0,48.840370178222656,8.76,7.009,,3.0,1.1,2007A&A...475..519H,,,,,,nan,17.227806608663677,,
11265,TIC 92350382,3,313.68396240396,-33.09470984206,3734.0,40.455909729003906,12.264,8.305,,,nan,nan,,,,,9.25686,2023ApJS..268....4F,46.41794368375637,,198.192797
11266,TIC 387676042,3,313.72690099125,67.58553740817,3616.0,28.54363441467285,12.115,7.91,,,nan,nan,,,,,22.1807,2026arXiv260305586B,49.31164171075944,,2221.0
11267,TIC 345194297,3,313.77861006103,13.17680861218,4670.0,23.597259521484375,8.77,6.181,,2.8,nan,2017AJ....153...21L-ELODIE,0.555,,-4.568218123031389,-4.688159869205665,,nan,28.592686136035802,,
11268,TIC 166650821,3,313.78444176795,-52.11985379199,6083.35,43.360076904296875,7.056,5.646,7.093,6.0,1.1,2007A&A...475..519H,,,,,,nan,7.537988780901837,,
11269,TIC 166650822,3,313.784492,-52.118855,3997.0,43.398,,5.984,,,nan,nan,,,,,,nan,40.55938081742017,,
11270,TIC 166652209,3,313.87829995507,-48.75220928634,3772.0,34.254417419433594,11.87,8.001,,,nan,nan,,,,,17.4854,2026arXiv260305586B,45.522464144352526,,1591.0
11271,TIC 345312535,3,313.88302317172,14.1424618089,5164.65,43.91554260253906,9.11,6.938,10.766,,nan,nan,,,,,8.34247,2023ApJS..268....4F,21.60284818217114,,1293.809184
11272,TIC 206169474,3,313.90725331925,-14.03559144768,3372.0,11.788628578186035,12.48,7.365,,,nan,nan,,,,,,nan,55.87746518169492,,
11273,GAIA DR3 6914073400035169536,3,313.9281258,-4.1170496,5375.0,49.87430191040039,9.16,7.353,12.905,,nan,nan,,,,,,nan,18.749468005120036,,
11274,TIC 206189744,3,313.94864540861,-17.1141839421,6098.0,45.83516311645508,7.32,5.811,5.231,125.0,nan,2009A&A...493.1099S,0.435,-4.162,-4.162552545831992,-4.19412383239725,0.5321,2026arXiv260305586B,7.280932668104873,,7040.999999999999
11275,TIC 341183550,3,313.99951299113,-59.94564925787,3767.0,25.838207244873047,11.486,7.595,,,nan,nan,,,,,,nan,45.6393047130785,,
11276,TIC 206190624,3,314.01139563693,-17.18161307185,4156.29,45.99415588378906,10.625,7.039,,,nan,nan,,,,,3.4093,2026arXiv260305586B,37.36976443940235,,33645.0
11277,TIC 195512800,3,314.01411891484,38.84899272409,4033.35,46.55697250366211,11.6,8.194,,,nan,nan,,,,,,nan,39.809047084813585,,
11278,TIC 206193379,3,314.07904020678,-12.16992501482,3891.0,40.35783004760742,11.97,8.103,,,nan,nan,,,,,,nan,42.827338927835655,,
11279,TIC 312947778,3,314.094083458,51.7026706784,4298.38,41.16163635253906,10.76,7.766,,,nan,nan,,,,,,nan,34.728295313071186,,
