,star_name,TSS_tier,ra,dec,Teff,sy_dist,sy_vmag,Age,vsini_adopt,S_index_adopt,RHK_adopt,RHK_calculated_marvin23,prot_adopt,r_prot_adopt,act_cycle_adopt,phot_jitter_adopt
893,TIC 42073674,3,25.15172999959,-36.48361554097,5670.0,37.00511169433594,7.89,9.861,4.0,0.199,,-4.529453081349893,6.842746,fetherolf24,,58.765584
894,TIC 430313173,3,25.18405086541,15.61944703059,5101.0,37.24822998046875,8.92,12.614,2.7,0.504,-4.48,-4.254285045840106,12.249823,fetherolf24,,914.704966
895,TIC 158647872,3,25.18431074323,-49.23169622788,4311.66,32.34287643432617,10.19,,,,,,9.741538,fetherolf24,,135.901752
896,TIC 309127708,3,25.19620691263,48.10124516008,4802.03,49.40975189208984,10.031,11.174,,,,,0.132967,fetherolf24,,500.436288
897,TIC 309133240,3,25.22608211167,50.30001692063,5221.61,45.859413146972656,9.31,3.388,,,,,,nan,,
898,TIC 430312802,3,25.23381047,13.87082221072,4909.85,48.948707580566406,9.97,,,,,,8.291324,fetherolf24,,436.840437
899,TIC 241537483,3,25.26293311807,-5.3737485202,3987.97,45.34821319580078,11.93,,,,,,6.684544,fetherolf24,,1044.496475
900,TIC 100106702,3,25.26519423417,-43.63610648764,3909.0,47.01987838745117,11.645,,,,,,,nan,,
901,TIC 369533533,3,25.27781518781,3.71389690031,5554.0,41.51129150390625,8.09,,,,,,6.135442,fetherolf24,,196.077429
902,TIC 347346532,3,25.34896796819,6.04604031084,5540.0,36.229713439941406,7.95,,2.0,,,,8.124153,fetherolf24,,745.819884
903,TIC 115271591,3,25.36384078528,-38.13282692949,6771.0,42.05146789550781,6.183,2.147,,,,,1.647878,fetherolf24,,211.735419
904,TIC 279209741,3,25.40720838006,66.90994225779,5642.0,37.38774490356445,7.697,,1.3,0.15,-4.95,-4.72030999402696,30.0,wright04,,
905,TIC 26776835,3,25.42072502152,27.67759876282,5493.09,46.9608154296875,8.663,11.626,,,,,,nan,,
906,TIC 10839729,3,25.436837,-11.324704,6508.0,37.27171077152442,5.749,2.69,7.4,,,,9.075037,fetherolf24,,778.051368
907,TIC 327507922,2,25.44642975754,42.61345653361,5877.0,14.674787521362305,4.96,9.714,2.2,0.15045,-5.17,-4.649330198766386,1.919943,fetherolf24,,34.247592
908,GAIA DR3 350580833003011840,3,25.4629385,45.2208649,5451.0,49.84901428222656,8.6,12.444,,0.171,,-4.697709664788873,,nan,,
909,TIC 404462892,3,25.47861912869,-12.74466107528,3764.0,41.89179229736328,12.68,,,,,,,nan,,
910,TIC 47164644,3,25.48722062017,17.05796409554,4532.48,42.371219635009766,10.28,10.818,,,,,,nan,,
911,TIC 241539180,3,25.50640757337,-1.24587910817,3883.0,35.86907196044922,11.08,,,,,,9.666705,fetherolf24,,216.689309
912,TIC 279205147,3,25.52668860348,69.08600138517,6182.5,45.24079132080078,7.53,4.887,8.0,0.27,,-4.217667700060091,,nan,,
913,TIC 164720249,3,25.56215946434,-17.88873988903,5648.0,49.00114059448242,7.45,,3.0,0.138,,-4.777578049015963,,nan,,
914,TIC 229137615,1,25.62214534305,-53.74083087973,6155.0,17.34404945373535,5.52,4.529,3.81,0.1951,-4.7419,-4.412690332034239,,nan,,
915,TIC 113710966,1,25.6240145562,20.26851673511,5204.0,7.641392230987549,5.24,,0.1,0.186,-4.93,-4.738402351265067,10.355127,fetherolf24,10.3,318.850486
916,TIC 231009108,3,25.6542268961,-58.41314529453,5727.5,45.05575180053711,8.39,7.734,2.0,0.213,,-4.470701051976065,11.284296,fetherolf24,,366.038002
917,GAIA DR3 5037514231777549568,3,25.7054403,-25.8902621,3797.08,33.62237930297852,,,,,,,,nan,,
918,GAIA DR3 5037514227482182016,3,25.705607,-25.8900921,3804.1,32.91122817993164,,,,,,,,nan,,
919,TIC 100123854,3,25.73242871554,-42.2034475494,3807.0,26.229305267333984,11.147,,,,,,11.123167,fetherolf24,,586.860052
920,TIC 115273603,3,25.7636429729,-38.66871119623,3757.0,40.498,11.545,,,,,,,nan,,
921,GAIA DR3 4962206859325821696,3,25.7637055,-38.6687842,3847.36,40.69013977050781,,,,,,,,nan,,
922,TIC 231010756,3,25.79601810639,-58.01011415324,4929.0,46.42964553833008,9.18,,3.0,,,,3.944421,fetherolf24,,285.307416
923,TIC 164752885,3,25.80909694804,-21.615641018,4162.0,30.54085350036621,10.22,,,,,,,nan,,
924,TIC 164752884,3,25.80969956719,-21.61977176625,5276.0,30.663028717041016,8.24,,5.0,0.477,,-4.207589053616467,,nan,,
925,TIC 238602461,3,25.81655405248,27.84210763459,3832.0,21.99578285217285,10.368,,,,,,,nan,,
926,TIC 369534824,3,25.83407843764,4.32165628808,3509.0,11.31870460510254,10.915,,,1.2255,,-4.68663069799613,,nan,,
927,TIC 372795449,3,25.91968239058,63.82339807589,4356.0,13.512849807739258,8.407,,1.6,0.939846153846,,-4.311073568121062,9.780386,fetherolf24,,1417.890065
928,TIC 10863087,3,25.93810299395,-6.04450047453,3296.0,21.402240753173828,12.949,,,,,,0.858267,fetherolf24,,8348.126891
929,TIC 85280076,3,25.94522570913,34.97011641772,3921.6,49.08823776245117,11.16,,,,,,9.143408,fetherolf24,,424.573431
930,TIC 10863225,3,25.99432839558,-6.91374455582,3426.0,15.03764820098877,12.57,,,,,,,nan,,
931,TIC 419015728,1,26.01704803456,-15.93748188539,5356.0,3.652167797088623,3.5,,18.509,0.169,-4.95,-4.739604816299699,33.0,wright04,,
932,TIC 71852020,3,26.05863417006,54.88642245397,6030.5,47.79834365844727,7.27,7.933,3.0,,,,,nan,,
933,TIC 369554249,3,26.125,2.4157,3367.43,48.4765,14.28,,,,,,,nan,,
934,TIC 456905162,3,26.23260459115,20.08314896091,5621.0,33.121089935302734,6.279,8.12,1.5,0.149,-5.04,-4.731615383315368,2.103952,fetherolf24,,32.867256
935,TIC 327729815,3,26.3258833828,46.53550883808,3543.0,25.336992263793945,11.536,,,,,,4.197937,fetherolf24,,3914.096267
936,TIC 115282129,3,26.33886148321,-39.95567381983,3837.0,36.01481246948242,11.56,,,,,,9.390109,fetherolf24,,527.142034
937,TIC 33492996,3,26.41152686876,-25.05261516431,6796.0,28.02833747863769,5.31,1.587,,0.2678,,-4.144211113373015,3.986951,fetherolf24,,137.047227
938,TIC 632234616,3,26.41214591395,-25.05133027683,4987.6,27.95653533935547,8.5,,,,,,,nan,,
939,TIC 10930367,3,26.46128392595,-11.33025266467,4680.0,40.0111083984375,10.14,,,,,,,nan,,
940,TIC 630745968,3,26.47093954809,-80.30065302636,,32.759521484375,,,,,,,,nan,,
941,TIC 261746784,3,26.47443845147,-80.30016186029,4557.71,32.72172546386719,9.72,,,,,,,nan,,
942,TIC 401841366,3,26.50055366742,-43.91335544761,5685.0,48.88294982910156,8.69,,2.314,,,,6.056376,fetherolf24,,421.249363
943,TIC 33494267,3,26.50440784933,-27.34883135258,6810.5,44.84274291992188,6.385,1.572,,,,,0.440698,fetherolf24,,88.875265
944,TIC 167440156,3,26.6535,-8.6495,3600.0,25.5733,13.0,,,,,,,nan,,
945,TIC 88775119,3,26.6613229938,12.41177365181,4612.0,23.9921817779541,8.89,10.763,3.7,0.71785,-4.39,-4.310151205112486,6.286114,fetherolf24,,3539.746461
946,TIC 232065974,3,26.6653888396,-69.72494007006,4210.4,31.807823181152344,10.691,,,,,,10.993645,fetherolf24,,331.884733
947,TIC 403436812,3,26.69801718657,59.66414343439,5544.92,48.09187698364258,8.84,0.552,,,,,,nan,,
948,TIC 399443387,3,26.70637735533,63.38778480067,4505.61,39.60010528564453,10.15,10.054,,,,,,nan,,
949,TIC 212376204,3,26.78201575277,-14.41224735247,3358.0,17.360153198242188,13.217,,,,,,,nan,,
950,TIC 20905543,3,26.87312323117,34.21922435466,3648.0,29.19899559020996,12.343,,,,,,,nan,,
951,TIC 33524788,3,26.90992091472,-26.75002341635,5259.0,43.98834228515625,8.98,,-0.25,,-5.0,,40.0,wright04,,
952,TIC 229145550,3,26.92712560633,-48.601481869,3372.0,15.600796699523926,12.425,,,,,,2.709648,fetherolf24,,1869.71394
953,TIC 212378157,3,26.93065837363,-12.77065290633,4772.0,36.31892013549805,9.784,,,,,,7.395432,fetherolf24,,181.324355
954,TIC 373694425,1,26.93680679166,63.85250203352,5358.0,10.038540840148926,5.63,,0.8,0.273,-4.71,-4.460092915018518,10.081949,fetherolf24,,230.939483
955,TIC 88814270,3,26.95767937105,12.26776540897,5043.18,37.77431869506836,9.13,5.989,,,,,7.824804,fetherolf24,,2190.340725
956,TIC 26889462,3,27.012758311,25.53593937831,4027.03,38.12202835083008,11.186,12.358,,,,,,nan,,
957,TIC 456933791,3,27.01655406103,21.20673834575,3483.0,18.60294532775879,12.156,,,,,,,nan,,
958,TIC 279345142,3,27.07573804988,70.57559861734,5463.84,43.12989807128906,8.74,3.468,,,,,7.593365,fetherolf24,,177.643608
959,TIC 115319029,3,27.08576410884,-41.49506594661,5889.0,44.35003280639648,7.13,9.215,3.0,,,,10.74463,fetherolf24,,143.952768
960,TIC 425998706,3,27.1081522167,-70.97469241251,3519.0,21.22679710388184,12.358,,,,,,,nan,,
961,TIC 231017428,3,27.1090778985,-56.97818283342,3530.0,20.901573181152344,11.743,,,,,,3.022497,fetherolf24,,2511.27744
962,TIC 33527111,3,27.1150443146,-28.59428497558,3863.0,48.1780891418457,12.43,,,,,,9.646097,fetherolf24,,472.58472
963,TIC 20931752,3,27.16934585408,33.10196666679,3546.0,35.801979064941406,12.533,,,,,,4.801466,fetherolf24,,3997.408723
964,TIC 229147927,3,27.17036122872,-48.51441947845,3623.0,39.025978088378906,12.51,,,,,,4.48404,fetherolf24,,4154.245506
965,TIC 20931913,2,27.17317710594,32.69020874657,5986.0,27.67787742614746,5.785,6.621,5.7,0.1448,,-4.64864760192727,9.003871,fetherolf24,,22.576222
966,TIC 407415127,3,27.22378709083,47.7965395977,3768.0,37.79230499267578,11.848,,,,,,,nan,,
967,TIC 32422730,3,27.24387282278,-32.34417606527,4092.61,32.339969635009766,11.009,12.615,,,,,,nan,,
968,TIC 287187481,3,27.26783129267,-6.61515200272,3597.0,37.66512680053711,12.563,,,,,,11.6114,fetherolf24,,942.261489
969,TIC 304099219,3,27.32918827414,-75.98346761866,3898.0,47.135135650634766,11.998,,,,,,,nan,,
970,TIC 24910401,2,27.34729377026,-10.70361648143,5795.0,23.89030265808105,6.754,9.613,3.11,0.300333333333,-4.51,-4.257524297505055,4.343645,fetherolf24,,653.301331
971,TIC 88846220,3,27.36141526911,17.78305862541,4268.06,45.97944641113281,13.116,,,,,,,nan,,
972,TIC 24910738,2,27.39626595054,-10.68640007732,6342.5,23.487377166748047,4.68,,54.7,0.5122,,-3.856857752513135,,nan,,
973,TIC 160192236,3,27.39817652749,-46.76866292931,5715.0,47.79619598388672,7.92,12.774,3.0,0.14,,-4.746679144590469,,nan,,
974,TIC 115347503,2,27.45353704222,-38.40283651789,6198.0,25.22311019897461,6.37,,5.0,,,,3.324616,fetherolf24,,65.564642
975,TIC 26893828,3,27.47942146405,25.74625188235,5716.36,48.33193588256836,8.6,4.344,,,,,5.220319,fetherolf24,,1246.202921
976,TIC 395524388,3,27.48571359896,76.99231198767,5339.0,40.08744430541992,8.07,,2.4,0.171666666667,-5.01,-4.736005663689588,7.70353,fetherolf24,,45.492449
977,TIC 26895191,3,27.53283480968,29.46457649205,5254.0,26.92987632751465,8.06,,0.0,,-5.06,,,nan,,
978,TIC 24921603,3,27.56436815085,-6.70408958544,6085.0,43.2451400756836,7.06,7.124,0.274,0.15,-5.0,-4.600677297782058,4.323533,fetherolf24,,72.166292
979,TIC 91275425,3,27.61690302493,18.29625189507,3991.28,30.17628669738769,10.85,,,,,,7.477485,fetherolf24,,267.505145
980,TIC 72147079,3,27.68922450746,55.91883152722,5348.44,45.492767333984375,8.96,8.226,,,,,,nan,,
981,TIC 368625256,3,27.71655234664,11.04337836,7073.6,41.5439567565918,5.922,1.303,12.7,0.28,,-4.105966335931585,2.026829,fetherolf24,,118.480208
982,TIC 212383498,3,27.71871861109,-12.20363645114,4020.12,49.81355285644531,11.78,,,,,,,nan,,
983,TIC 24922720,3,27.73534684138,-9.61762991057,3893.0,36.973392486572266,11.29,,,,,,,nan,,
984,TIC 354318511,3,27.73803381028,51.93341874191,6548.5,43.99306488037109,5.951,2.249,33.4,0.185,,-4.3864024814866305,2.846292,fetherolf24,,141.396177
985,TIC 404629742,3,27.83322970582,13.41451089478,3584.0,37.86736679077149,12.021,,,,,,,nan,,
986,TIC 24923569,3,27.87996924454,-7.73990180352,5759.7,48.226409912109375,8.61,2.038,,,,,4.108714,fetherolf24,,866.847435
987,TIC 24924439,3,27.95286123196,-10.80346873935,3568.0,17.15985107421875,11.791,,,,,,,nan,,
988,TIC 10352491,3,27.96305176672,64.43497837232,3442.0,17.281219482421875,11.415,,,,,,11.229511,fetherolf24,,260.169753
989,TIC 394273833,3,27.99136317117,-81.01940702366,5068.8,32.707237243652344,8.95,,1.0,,,,4.612789,fetherolf24,,80.397415
990,TIC 404631341,3,28.06153852075,17.9311707559,4149.03,48.5057373046875,13.319,,,,,,,nan,,
991,TIC 415882106,3,28.06456281879,44.90532263128,4898.45,38.775333404541016,9.54,2.149,,,,,,nan,,
992,TIC 231022874,3,28.07624406682,-59.83799164161,3536.0,39.58399963378906,12.54,,,,,,6.052665,fetherolf24,,12544.562318
993,TIC 82377220,3,28.15117473171,36.34254203388,4877.4,49.22383117675781,10.088,,,,-4.869972,,,nan,,
994,TIC 266680951,3,28.20488783612,-22.43485825663,4011.0,11.056441307067873,8.883,,7.2,,-4.55,,11.678415,fetherolf24,,598.792189
995,TIC 28244746,3,28.22243942905,28.88470150142,3767.0,46.261451721191406,12.485,,,,,,,nan,,
996,TIC 28244970,3,28.25436617364,29.6177608734,3447.0,19.828147888183597,12.485,,,,,,,nan,,
997,TIC 28244955,3,28.27044093143,29.5788228038,6320.0,19.658,3.42,1.71,81.6,0.28815,,-4.156550174983447,0.868,fetherolf24,,519995.99653351604
998,TIC 328159699,3,28.27582904439,-1.3269413679,5784.0,38.98556900024414,7.42,12.344,1.756,0.155,-4.98,-4.654694273205549,11.686952,fetherolf24,,88.038315
999,TIC 266680732,3,28.29732550089,-21.09536731328,3606.0,32.008262634277344,11.406,,,,,,,nan,,
1000,TIC 91354281,3,28.33643489597,23.44477261083,3669.0,41.280155181884766,14.64,,,,,,,nan,,
1001,TIC 395586003,3,28.36771043836,73.4951242194,3566.0,36.22810363769531,12.461,,,,,,,nan,,
1002,TIC 395586623,3,28.37073202785,73.96329286857,4471.95,40.42730331420898,10.35,,,,,,,nan,,
1003,TIC 266716010,3,28.38101814651,-21.25272862694,4966.0,43.05852508544922,9.28,,,,,,,nan,,
1004,TIC 91329515,3,28.382542,19.295002,,,,,,,,,,nan,,
1005,TIC 232073908,3,28.4042300988,-66.8927079941,3302.0,17.00423240661621,11.675,,,,,,,nan,,
1006,TIC 632517012,3,28.46113606637,-14.99715681063,3426.71,33.822269439697266,12.769,,,,,,,nan,,
1007,TIC 92993104,3,28.4618960921,-14.99746618589,3436.93,33.71389389038086,12.01,,,,,,,nan,,
1008,TIC 347440764,3,28.4903425691,10.61402657225,6308.0,40.4755973815918,6.774,3.574,7.0,,,,,nan,,
1009,TIC 370937637,3,28.50944955311,59.54898220457,4584.83,35.17121505737305,9.7,13.112,,,,,,nan,,
1010,TIC 302618307,3,28.52549212002,66.17619153017,4756.0,22.470638275146484,8.48,13.359,2.1,0.576,-4.47,-4.345415523276113,10.715075,fetherolf24,,315.301528
1011,TIC 229099274,3,28.56697849657,-44.07242097849,4443.18,44.41889190673828,10.7,,,,,,11.704563,fetherolf24,,590.158311
1012,TIC 33593656,3,28.57356918415,-29.3897907449,4450.79,49.2137451171875,10.62,,,,,,,nan,,
1013,TIC 92994199,3,28.59246070521,-15.72398239087,5029.0,37.23529815673828,9.16,11.607,3.41,,,,,nan,,
1014,TIC 370943232,3,28.61702918567,57.69190964302,3333.0,22.27598571777344,12.36,,,,,,,nan,,
1015,TIC 91356756,3,28.660037,20.808067,8318.0,18.26817683595177,2.65,,,,,,,nan,,
1016,TIC 620249312,3,28.66048011219,20.80756619006,,,,,,,,,,nan,,
1017,TIC 273787707,3,28.67742733986,-81.0859860421,3868.0,49.4101676940918,12.258,,,,,,,nan,,
1018,TIC 123269276,3,28.79608850535,-32.09027345025,3715.0,24.29667854309082,11.544,,,,,,,nan,,
1019,TIC 137080517,3,28.87055625258,72.89760797934,5143.26,35.61077117919922,8.895,8.411,,,,,,nan,,
1020,TIC 93018034,3,28.88404738113,-15.52269728747,3823.0,39.40070724487305,11.758,,,,,,,nan,,
1021,TIC 422651639,3,28.90542416664,2.8828858992,3687.0,37.3675537109375,14.073,,,,,,,nan,,
1022,TIC 231861257,3,28.94367536132,-60.86097463481,6882.1,48.3996696472168,6.058,1.676,86.0,,,,,nan,,
1023,TIC 229157853,3,28.95545094964,-52.84077320571,4703.0,40.33730316162109,9.94,,,,,,,nan,,
1024,TIC 394274870,3,28.96062477024,-78.34854617474,6489.2,40.77867889404297,6.146,2.454,28.0,,,,2.349335,fetherolf24,,225.93095
1025,TIC 423387879,3,28.96733149652,-5.39097494197,4562.06,47.63477325439453,10.37,0.435,,,,,4.527601,fetherolf24,,487.023069
1026,TIC 422653075,3,28.97495116662,1.85076974127,6141.0,39.88831272437176,6.023,3.27,,,,,3.893798,fetherolf24,,43.882524
1027,TIC 631748471,3,28.98884994125,-51.60966716595,,17.4255,,,,,,,,nan,,
1028,TIC 229158436,3,28.98940022378,-51.6088815518,5050.0,17.583999633789062,3.7,,4.5,0.249,-4.801,-4.634942793338518,3.973517,fetherolf24,,78.712487
1029,TIC 231861263,3,28.99912545283,-60.83753362438,4947.24,48.38892364501953,9.83,13.052,,,,,11.699635,fetherolf24,,643.363846
1030,GAIA DR3 4698100799078995968,3,29.1087425,-67.0433504,3685.0,48.485111236572266,12.737,6.225,,,,,,nan,,
1031,TIC 231861553,3,29.13539229049,-60.22663776953,4804.0,20.11213493347168,8.608,,,0.944,-4.42,-4.093694096647314,11.947357,fetherolf24,,570.039082
1032,TIC 630550328,3,29.14695268008,12.46756061092,4041.0,45.99291610717773,,,,,,,,nan,,
1033,TIC 403039006,3,29.15950461859,43.91275842034,4972.0,44.11481475830078,9.62,12.53,,,,,4.939763,fetherolf24,,2220.959642
1034,TIC 28296478,3,29.18224054367,29.81084521964,4064.05,47.2293586730957,11.431,,,,,,,nan,,
1035,TIC 60959951,3,29.19693036176,23.05113670558,5625.0,33.8452033996582,7.85,7.643,5.9,0.335,-4.33,-4.254392211151054,11.0,wright04,,
1036,TIC 60959948,3,29.20891252314,23.03890814095,3992.75,33.80863571166992,10.87,,,,,,,nan,,
1037,TIC 229159785,2,29.24993600385,-51.76624722874,6216.0,26.68953323364257,6.1,3.629,5.0,,,,,nan,,
1038,TIC 123290240,3,29.26742237559,-33.17223253313,5161.66,29.8958,9.89,,,,,,,nan,,
1039,TIC 24978373,3,29.29003070746,-10.24242549073,5336.0,33.53507614135742,6.42,,1.932,0.14,-5.17,-4.872264069397206,2.396409,fetherolf24,,26.441387
1040,TIC 24978375,3,29.29606234013,-10.24813976104,3905.0,33.50078582763672,10.56,,,,,,,nan,,
1041,TIC 238718204,3,29.40520058087,47.70262528649,3812.0,41.61481857299805,11.86,,,,,,,nan,,
1042,TIC 250362820,3,29.41678792632,-5.23342991617,4950.78,40.96030426025391,9.23,,,0.192666666667,,-4.821245681603195,,nan,,
1043,TIC 266746662,3,29.45407356285,-21.90148425712,5733.0,41.270652770996094,8.057,11.449,15.9,0.495,-4.27,-4.021907415172115,,nan,,
1044,TIC 67517270,3,29.4811577796,40.76060493476,6291.4,45.05595397949219,6.878,3.451,11.0,,,,,nan,,
1045,TIC 60986648,3,29.48215516936,23.59606725601,7311.0,40.41931915283203,4.766,,107.0,0.1925,,,9.123428,fetherolf24,,340.5141
1046,TIC 60986644,3,29.49049068761,23.60310909984,5929.0,40.23040390014648,7.25,5.681,,0.23195,,-4.362817393404471,,nan,,
1047,TIC 67517644,3,29.51907797905,41.38604369637,5714.0,32.58791732788086,7.57,6.394,5.0,,,,,nan,,
1048,TIC 10964358,3,29.52658488845,61.21772187615,,34.2282,12.156,,,,,,,nan,,
1049,TIC 241098252,3,29.55691988464,48.73885670022,3675.81,45.36384201049805,12.563,,,,,,,nan,,
1050,TIC 355788711,3,29.5614021244,-65.21825127909,3624.0,31.663047790527344,12.5,,,,,,,nan,,
1051,TIC 67518721,3,29.57406734706,40.69176497953,5107.94,44.68405151367188,9.01,,,,,,,nan,,
1052,TIC 355788712,3,29.57807187185,-65.21808620108,4155.34,31.65541648864746,10.5,,,,,,,nan,,
1053,TIC 111227268,3,29.67001047879,-36.6371088605,3848.0,48.37638092041016,12.128,,,,,,,nan,,
1054,TIC 355789476,3,29.69248041373,-61.56985940206,7248.9,21.8627,2.84,,145.36,,,,0.877902,fetherolf24,,165.578322
1055,TIC 284013790,3,29.77763893606,33.20968305859,5429.0,24.70395851135254,7.138,,0.1,0.158167785235,-5.04,-4.756060221632786,40.0,wright04,,
1056,TIC 422677299,3,29.80158568624,3.51923926498,3756.0,23.860538482666016,10.95,,,,,,,nan,,
1057,TIC 422677298,3,29.8025148228,3.51983159752,3413.0,23.85303497314453,12.47,,,,,,,nan,,
1058,TIC 60998050,3,29.80363637367,23.23689269624,4670.34,37.9949951171875,9.76,9.526,,,,,,nan,,
1059,TIC 445501347,3,29.84797419279,58.52114034335,3231.0,13.099533081054688,12.155,,,,,,1.38115,fetherolf24,,18570.039716
1060,TIC 287204751,3,29.85085726066,-10.4609443195,4533.5,40.19961929321289,10.05,,,,,,,nan,,
1061,TIC 291885076,3,30.01174776476,43.75784015724,3443.0,35.52663040161133,12.982,,,,,,,nan,,
1062,TIC 423752904,3,30.02224206691,-13.54611112018,5814.0,40.63002395629883,7.98,5.552,2.389,,-4.61,,8.324006,fetherolf24,,528.310137
1063,TIC 306181869,3,30.03668756918,23.83590171641,5718.2,44.3782,9.36,,,,,,8.748812,fetherolf24,,149.500316
1064,TIC 422679659,2,30.03816449333,3.09701468965,6045.0,31.74510955810547,5.881,5.927,5.1,0.1515,-5.11,-4.602616155735724,5.154178,fetherolf24,,275.712715
1065,TIC 25001358,3,30.05324337202,-8.68108760909,3487.0,36.75630569458008,12.44,,,,,,2.2779721,christy22,,928966.3867799364
1067,TIC 28391317,3,30.08401896561,26.60000439731,3942.1,31.440166473388672,10.975,,,,,,,nan,,
1068,TIC 445546681,3,30.13178471203,59.65262391803,5396.76,47.8569564819336,9.075,,,,,,,nan,,
1069,TIC 111245241,3,30.13385553455,-40.73124789872,5708.0,35.155609130859375,7.36,13.215,1.681,0.18,-4.98,-4.579386665656205,,nan,,
1070,TIC 231055581,3,30.15953570672,-55.96795080238,3284.0,8.215301513671875,12.9,,,,,,5.427034,fetherolf24,,236.384156
1071,TIC 250387952,3,30.19579024608,-2.9890035911,5045.19,44.63078308105469,9.32,,,,,,,nan,,
1072,TIC 273984891,3,30.19671334611,-80.53271294528,5259.0,44.0745849609375,8.93,,2.164,0.15540644704,-4.84,-4.829940619641,,nan,,
1073,TIC 184818866,3,30.19807073428,-45.84215210809,4734.0,41.4981689453125,10.68,,,,,,,nan,,
1074,TIC 257460434,3,30.20312738549,-12.87497968299,5445.0,44.71964645385742,8.77,9.481,1.917,0.120030691621,,-4.948964191712479,,nan,,
1075,TIC 273945912,3,30.23793325742,-78.87030721731,6140.0,46.4787483215332,6.84,6.093,6.0,0.146,,-4.608368742576433,3.316974,fetherolf24,,38.100805
1076,TIC 404715778,3,30.24054690169,15.00990611032,4101.8,39.74797439575195,10.581,,,,,,,nan,,
1077,TIC 422688794,3,30.26787813498,0.92000796905,4341.9,40.34025573730469,10.27,,,,,,7.553202,fetherolf24,,486.956554
1078,TIC 374029463,3,30.39725289702,63.76999880654,3445.0,11.891226768493652,11.023,,,1.1305,,-4.772157501755664,,nan,,
1079,TIC 422692632,3,30.44487017697,1.28780336934,3409.0,49.19537353515625,12.79,,,,,,,nan,,
1080,TIC 422692635,3,30.44550955062,1.284980933,3412.0,49.21286010742188,12.72,,,,,,6.0046,watson06,,
1081,TIC 404736807,3,30.44897149458,13.02414730923,4427.0,38.96090316772461,10.163,,,,,,,nan,,
