star_name,ra,dec,ra_J2016,dec_J2016,tic_id,gaia_dr2_id,gaia_dr3_id,hip_name,tm_name,tyc_name,wds_designation,simbad_name,source_list_fl,sy_pmra,sy_pmraerr,sy_pmdec,sy_pmdecerr,sy_pmsrc,sy_pm_reflink,sy_ujmag,sy_ujmagerr,sy_ujmagsrc,sy_ujmag_reflink,sy_bmag,sy_bmagerr,sy_bmagsrc,sy_bmag_reflink,sy_vmag,sy_vmagerr,sy_vmagsrc,sy_vmag_reflink,sy_rcmag,sy_rcmagerr,sy_rcmagsrc,sy_rcmag_reflink,sy_icmag,sy_icmagerr,sy_icmagsrc,sy_icmag_reflink,sy_jmag,sy_jmagerr,sy_jmagsrc,sy_jmag_reflink,sy_hmag,sy_hmagerr,sy_hmagsrc,sy_hmag_reflink,sy_kmag,sy_kmagmerr,sy_kmagsrc,sy_kmag_reflink,sy_tmag,sy_tmagerr,sy_gaiamag,sy_gaiamagerr,sy_gaiamagsrc,sy_gaiamag_reflink,sy_bpmag,sy_bpmagerr,sy_rpmag,sy_rpmagerr,sy_plx,sy_plxerr,sy_plxsrc,sy_plx_reflink,sy_dist,sy_disterr,sy_distsrc,sy_dist_reflink,ambiguous_dist_fl,st_spectype,st_spectype_reflink,dwarf_fl,st_teff,st_tefferr,st_teffsrc,st_teff_reflink,st_logg,st_loggerr,st_loggsrc,st_logg_reflink,st_loggspec,st_loggspecerr,st_loggspecsrc,st_loggspec_reflink,st_met,st_meterr,st_metsrc,st_met_reflink,st_lum,st_lumerr,st_lumsrc,st_lum_reflink,st_rad,st_raderr,st_radsrc,st_rad_reflink,st_mass,st_masserr,st_masssrc,st_mass_reflink,uncertain_M_flag,st_age,st_ageerr,st_agesrc,st_age_reflink,contaminant_fl,brightest_sep,brightest_Gmag,brightest_id,nearest_sep,nearest_Gmag,nearest_id,known_binary_fl,gaia_binary_fl,wds_comp,wds_sep,wds_deltamag,GCNS_companion,GCNS_sep,GCNS_mag_diff,sy_planets_flag,hostname,HD,S_CTIO_,S_MW_,logR__HK_,_RA,_DE
TIC 342721199,204.8344774597,-67.67090435787,204.8380144067013,-67.67162751664532,342721199.0,5.850562123751997e+18,5.850562123751997e+18,66618.0,2MASS J13392034-6740150,9243-00176-1,,HD 118475,tic_near,311.53769433756304,0.3717954456806183,-166.29756534863122,0.4137235879898071,GaiaDR3,2023A&A...674A...1G,,,,,7.6,,Simbad,,6.97,,Simbad,,,,,,,,,,5.876,0.023,TIC,2019AJ....158..138S,5.596,0.024,TIC,2019AJ....158..138S,5.557,0.02,TIC,2019AJ....158..138S,6.409,0.006,6.834422588348389,0.0027599570955763,gaia_dr3,2023A&A...674A...1G,7.131739616394043,0.0028370558008057,6.366423606872559,0.0038125568700979,29.6324489646666,0.3758419752120971,GaiaDR3,2023A&A...674A...1G,33.67457962036133,0.4401721954345703,bj2021,2021AJ....161..147B,0,F9VFe+0.3,2006AJ....132..161G,1,5915.0,41.0,Pastel,2022A&A...663A...4S,4.308776539121327,0.0229964385493702,calculated_from_M_and_R,Calculated Value,4.36,0.1,Pastel,2022A&A...663A...4S,0.1,0.05,Pastel,2022A&A...663A...4S,0.1895113775062285,0.0102115610504065,gaia_dr3_flame,2023A&A...674A...1G,1.184401191645046,0.0215287385520816,calc_from_L_and_Teff,Calculated Value,1.0416134595870972,0.040101945400238,gaia_dr3_flame,2023A&A...674A...1G,0,6.346014976501465,0.8941359519958496,gaia_dr3_flame,2023A&A...674A...1G,,6.652098,15.9564,5.850562123752133e+18,3.171968,16.364817,5.850562123730612e+18,0,1,,,,,,,0,,118475,0.225,0.163,-4.96,204.8345,-67.6708
TIC 101969923,205.26737885326,-34.46415814327,205.26848139045305,-34.46489583665526,101969923.0,6.164998500516764e+18,6.164998500516764e+18,66765.0,2MASS J13410416-3427507,7274-01680-1,,HD 118972,tic_near,204.8161041710937,0.0286015626043081,-166.3949257884322,0.0434817746281623,GaiaDR3,2023A&A...674A...1G,8.278,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.78,,Simbad 1970MNSSA..29....7C,1970MNSSA..29....7C,6.92,,Simbad 1970MNSSA..29....7C,1970MNSSA..29....7C,6.448,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.39,0.03,Simbad 2005yCat.2263....0D,2005yCat.2263....0D,5.449,0.024,TIC,2019AJ....158..138S,5.137,0.055,TIC,2019AJ....158..138S,4.929,0.018,TIC,2019AJ....158..138S,6.147,0.006,6.697680473327637,0.0028164758921671,gaia_dr3,2023A&A...674A...1G,7.122980117797852,0.0038066367655884,6.100910663604736,0.0042944549856736,63.7262550996456,0.0290717463940382,GaiaDR3,2023A&A...674A...1G,15.685561180114746,0.007099151611329,bj2021,2021AJ....161..147B,0,K0V,2006A&A...460..695T,1,5224.0,23.0,Pastel,2022A&A...663A...4S,4.59811919555619,0.0554982082173784,calculated_from_M_and_R,Calculated Value,4.43,0.1,Pastel,2022A&A...663A...4S,-0.03,0.03,Pastel,2022A&A...663A...4S,-0.3839541782259013,0.0093662204350059,update_TIC,Calculated Value,0.7846377868487293,0.0109235488011073,calc_from_L_and_Teff,Calculated Value,0.89,0.111,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,118972,0.362,0.53,-4.39,205.2674,-34.4642
TIC 243474898,205.74359357724,-42.18209948889,205.7435918639809,-42.18229402782629,243474898.0,6.112250529692621e+18,6.112250529692621e+18,,2MASS J13425845-4210555,7797-01614-1,,HD 119251,tic_near,-0.2971707811947457,0.0199527069926261,-43.92155486139116,0.0165797360241413,GaiaDR3,2023A&A...674A...1G,,,,,8.12,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.51,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.454,0.017,TIC,2019AJ....158..138S,6.234,0.038,TIC,2019AJ....158..138S,6.133,0.02,TIC,2019AJ....158..138S,6.974,0.006,7.382447719573975,0.0027622312513814,gaia_dr3,2023A&A...674A...1G,7.666991233825684,0.0028079390744428,6.926581382751465,0.0038018147342786,21.61038156190731,0.0223250836133956,GaiaDR3,2023A&A...674A...1G,46.226993560791016,0.0407314300537109,bj2021,2021AJ....161..147B,0,G0V,1978MSS...C02....0H,1,6113.0,118.4,TIC,2019AJ....158..138S,4.315350851819535,0.0402213260669117,calculated_from_M_and_R,Calculated Value,,,,,-0.11,,Simbad 2018AJ....155..149B,2018AJ....155..149B,0.248055631824528,0.0147461617786307,update_TIC,Calculated Value,1.186237554908061,0.0501708059861581,calc_from_L_and_Teff,Calculated Value,1.0607830286026,0.0400018095970154,gaia_dr3_flame,2023A&A...674A...1G,0,6.734347343444824,0.8378479480743408,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,119251,0.232,0.175,-4.93,205.7436,-42.1821
TIC 30199562,207.22943828594,-35.70417955583,207.22654259480672,-35.70499090650605,30199562.0,6.163964031871884e+18,6.163964031871884e+18,67408.0,2MASS J13485513-3542148,7291-01838-1,WDS J13489-3542A,HD 120237A,tic_near,-529.0809641697749,0.0233742762356996,-182.36909175798093,0.025248497724533,GaiaDR3,2023A&A...674A...1G,,,,,7.11,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.56,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.44,,Simbad 2009yCat.1315....0Z,2009yCat.1315....0Z,,,,,5.549,0.023,TIC,2019AJ....158..138S,5.288,0.027,TIC,2019AJ....158..138S,5.217,0.024,TIC,2019AJ....158..138S,6.067,0.006,6.454297065734863,0.0027728938580278,gaia_dr3,2023A&A...674A...1G,6.724562168121338,0.0029833016957381,6.020028591156006,0.0038751950538621,33.33783953620013,0.0258592683821916,GaiaDR3,2023A&A...674A...1G,29.969083786010746,0.022125244140625,bj2021,2021AJ....161..147B,0,F9V,1984ApJS...55..657C,1,6085.0,27.0,Pastel,2022A&A...663A...4S,4.319463902327184,0.0229710467610434,calculated_from_M_and_R,Calculated Value,4.41,0.06,Pastel,2022A&A...663A...4S,0.0,0.03,Pastel,2022A&A...663A...4S,0.2424823947285058,0.0144211212645964,update_TIC,Calculated Value,1.189522543488048,0.022393694019735,calc_from_L_and_Teff,Calculated Value,1.0768163204193115,0.0400020480155944,gaia_dr3_flame,2023A&A...674A...1G,0,5.426464080810547,0.8014142513275146,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,1,1,A,11.9,3.5900000000000007,6.16396403187371e+18,11.656,3.1493,0,,120237,0.246,0.2,-4.75,207.2294,-35.7042
TIC 441832283,207.3632833678,-26.34971033091,207.36307968230247,-26.34999437542785,441832283.0,6.17866529261027e+18,6.17866529261027e+18,67458.0,2MASS J13492718-2620588,6724-01346-1,,HD 120368,tic_near,-41.05815843836463,0.0324497148394584,-64.14048477159193,0.0329681001603603,GaiaDR3,2023A&A...674A...1G,,,,,8.64,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.93,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.613,0.023,TIC,2019AJ....158..138S,6.24,0.042,TIC,2019AJ....158..138S,6.158,0.024,TIC,2019AJ....158..138S,7.264,0.006,7.7532243728637695,0.0027849568548239,gaia_dr3,2023A&A...674A...1G,8.10216236114502,0.0032249258507909,7.205933094024658,0.0039552642475092,22.81936908134873,0.0284507181495428,GaiaDR3,2023A&A...674A...1G,43.74308395385742,0.0615234375,bj2021,2021AJ....161..147B,0,G8/K0V,1988MSS...C04....0H,1,5475.0,130.6,TIC,2019AJ....158..138S,4.258384137269814,0.0719544470521255,calculated_from_M_and_R,Calculated Value,,,,,-0.35,,gcs_reanalysis,2011A&A...530A.138C,0.070185927435685,0.0103538221426349,update_TIC,Calculated Value,1.2049731271140824,0.059253855372568,calc_from_L_and_Teff,Calculated Value,0.96,0.128,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,1,,,,,,,0,,120368,0.305,0.342,-4.48,207.3633,-26.3497
TIC 437325588,207.43669369199,-22.11109264156,207.42829872177768,-22.113288890480284,437325588.0,6.288325222245418e+18,6.288325222245418e+18,67487.0,2MASS J13494500-2206392,6135-00445-1,,HD 120467,tic_near,-1749.8611811161345,0.0318904109299182,-494.2076345413317,0.0324609726667404,GaiaDR3,2023A&A...674A...1G,10.69,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,9.427,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.166,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.394,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.777,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,5.919,0.019,TIC,2019AJ....158..138S,5.323,0.023,TIC,2019AJ....158..138S,5.16,0.02,TIC,2019AJ....158..138S,6.94,0.006,7.691279411315918,0.0027824148713324,gaia_dr3,2023A&A...674A...1G,8.393013954162598,0.0029284268541607,6.880203723907471,0.003830891763422,71.07799890467766,0.0317905209958553,GaiaDR3,2023A&A...674A...1G,14.061598777770996,0.0067162513732927,bj2021,2021AJ....161..147B,0,K6Va,1989ApJS...71..245K,1,4309.0,41.0,Pastel,2022A&A...663A...4S,4.543872163805576,0.0574282372256576,calculated_from_M_and_R,Calculated Value,4.53,0.06,Pastel,2022A&A...663A...4S,0.34,0.08,Pastel,2022A&A...663A...4S,-0.7747547590975419,0.0206296757065287,update_TIC,Calculated Value,0.7353977167032643,0.0223812182385951,calc_from_L_and_Teff,Calculated Value,0.69,0.081,TIC,2019AJ....158..138S,0,,,,,,,,,,,,0,0,,,,,,,0,,120467,0.426,,,207.4367,-22.1111
TIC 208129890,207.91829062443,-57.43563708891,207.9153741179834,-57.43750429342162,208129890.0,5.87176483111418e+18,5.87176483111418e+18,67655.0,2MASS J13514042-5726080,8672-00939-1,,HD 120559,tic_near,-357.7639075343103,0.1824590414762497,-416.5218262090122,0.2210443466901779,GaiaDR3,2023A&A...674A...1G,8.679,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,8.647,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.982,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.605,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,7.217,,Simbad 2010MNRAS.403.1949K,2010MNRAS.403.1949K,6.633,0.026,TIC,2019AJ....158..138S,6.271,0.036,TIC,2019AJ....158..138S,6.195,0.023,TIC,2019AJ....158..138S,7.323,0.006,7.7924604415893555,0.0027617941030193,gaia_dr3,2023A&A...674A...1G,8.134681701660156,0.0028107694704576,7.267460346221924,0.0037909654622304,30.64378593190456,0.2246141135692596,GaiaDR3,2023A&A...674A...1G,32.61349868774414,0.2404251098632812,bj2021,2021AJ....161..147B,0,G7VFe-1.4CH-1,2006AJ....132..161G,1,5434.0,32.0,Pastel,2022A&A...663A...4S,4.517760025322333,0.0569088283047577,calculated_from_M_and_R,Calculated Value,4.44,0.07,Pastel,2022A&A...663A...4S,-0.95,0.03,Pastel,2022A&A...663A...4S,-0.2022479183379696,0.013671303844827,update_TIC,Calculated Value,0.8939009884539131,0.0175726325158399,calc_from_L_and_Teff,Calculated Value,0.96,0.12,TIC,2019AJ....158..138S,0,,,,,,8.041197,18.490253,5.871764831080927e+18,7.077618,20.060686,5.87176483112263e+18,0,0,,,,,,,0,,120559,0.228,0.168,-4.96,207.9183,-57.4357
TIC 72510218,207.8347572948,-24.3905119687,207.83188238095863,-24.39175971011715,72510218.0,6.190970236474308e+18,6.190970236474308e+18,67620.0,2MASS J13512039-2423252,6720-01406-1,WDS J13513-2423AB,HD 120690,tic_near,-589.193,0.553,-280.579,0.398,TIC gaia2,2019AJ....158..138S,,,,,7.134,0.022,TIC tycho2b3,2019AJ....158..138S,6.43,0.03,TIC hipvmag,2019AJ....158..138S,,,,,,,,,5.53,0.308,TIC,2019AJ....158..138S,4.829,0.042,TIC,2019AJ....158..138S,4.665,0.017,TIC,2019AJ....158..138S,5.773,0.006,6.270500659942627,0.0050572876182456,gaia_dr3,2023A&A...674A...1G,6.60319709777832,0.0053730194676971,5.7001166343688965,0.0052678883040191,53.8785,0.3427,TIC gaia2,2019AJ....158..138S,18.5518,0.1188,TIC bj2018,2019AJ....158..138S,0,G5Va,1989ApJS...71..245K,1,5597.0,36.0,Pastel,2022A&A...663A...4S,4.474138802101016,0.0575559083539168,calculated_from_M_and_R,Calculated Value,4.46,0.05,Pastel,2022A&A...663A...4S,-0.02,0.02,Pastel,2022A&A...663A...4S,-0.0852338630741475,0.0143407763344949,update_TIC,Calculated Value,0.9641066967102484,0.0201790466114294,calc_from_L_and_Teff,Calculated Value,1.01,0.127,TIC,2019AJ....158..138S,0,,,,,,6.030972,15.994513,6.190970236474378e+18,6.030972,15.994513,6.190970236474378e+18,1,1,AB,0.1,3.45,,,,0,,120690,0.253,0.214,-4.78,207.8347,-24.3904
TIC 208789160,209.13727373306,-54.70466789034,209.13696444149545,-54.70567229588436,208789160.0,6.064815983175273e+18,6.064815983175273e+18,68101.0,2MASS J13563292-5442164,8668-00929-1,WDS J13565-5442A,HD 121384,tic_near,-39.07696491494754,0.124447762966156,-227.3123583735358,0.1860694587230682,GaiaDR3,2023A&A...674A...1G,,,,,6.78,,Simbad,,6.01,,Simbad,,,,,,,,,,4.568,0.232,TIC,2019AJ....158..138S,4.023,0.182,TIC,2019AJ....158..138S,3.993,0.248,TIC,2019AJ....158..138S,5.282,0.006,5.787547588348389,0.0028166490270167,gaia_dr3,2023A&A...674A...1G,6.19301700592041,0.0029027582923855,5.207610130310059,0.0045977132189784,24.806798334595936,0.1735312491655349,GaiaDR3,2023A&A...674A...1G,40.21567916870117,0.291498184204098,bj2021,2021AJ....161..147B,0,G8VCH+0.3CaIwk,2006AJ....132..161G,0,5208.0,24.0,Pastel,2022A&A...663A...4S,3.610798489745484,,calculated_from_M_and_R,Calculated Value,3.66,0.1,Pastel,2022A&A...663A...4S,-0.44,0.03,Pastel,2022A&A...663A...4S,0.7821866584825831,,gcs_Fbol,Calculated Value,3.022762480413106,,calc_from_L_and_Teff,Calculated Value,1.36,0.0399999999999999,gcs_reanalysis,2011A&A...530A.138C,0,3.57,0.2349999999999998,gcs_reanalysis,2011A&A...530A.138C,,,,,,,,1,1,A,34.2,6.99,,,,0,,121384,0.203,0.13,-5.22,209.1373,-54.7047
TIC 208844024,209.32182670724,-56.04004342027,209.31984413346217,-56.040420236168494,208844024.0,5.872266689452551e+18,5.872266689455301e+18,68162.0,2MASS J13571724-5602242,8668-00674-1,WDS J13573-5602A,HD 121504,tic_near,-249.35421958244729,0.017145287245512,-84.57038390589801,0.0253199134021997,GaiaDR3,2023A&A...674A...1G,,,,,8.12,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,7.52,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.557,0.093,TIC,2019AJ....158..138S,6.224,0.036,TIC,2019AJ....158..138S,6.124,0.017,TIC,2019AJ....158..138S,6.988,0.006,7.401541233062744,0.0027619416967087,gaia_dr3,2023A&A...674A...1G,7.696730136871338,0.0028063889866424,6.944007396697998,0.0037887501590606,24.05931484886799,0.0269045028835535,GaiaDR3,2023A&A...674A...1G,41.51559448242188,0.0435066223144531,bj2021,2021AJ....161..147B,0,G2V,1975MSS...C01....0H,1,6033.0,17.0,Pastel,2022A&A...663A...4S,4.372443396142959,0.0223424143228238,calculated_from_M_and_R,Calculated Value,4.55,0.06,Pastel,2022A&A...663A...4S,0.14,0.02,Pastel,2022A&A...663A...4S,0.1471305382996938,0.0134108026856414,update_TIC,Calculated Value,1.0843045080045477,0.0178217868069584,calc_from_L_and_Teff,Calculated Value,1.0108304023742676,0.0400017201900482,gaia_dr3_flame,2023A&A...674A...1G,0,7.182614803314209,0.968564510345459,gaia_dr3_flame,2023A&A...674A...1G,,4.430724,16.08148,5.872266689452671e+18,4.430724,16.08148,5.872266689452671e+18,1,1,A,36.2,1.2400000000000002,,,,1,HD 121504,121504,0.251,0.21,-4.73,209.3218,-56.04
TIC 112102305,209.6529465141,-34.00129415236,209.6504811286496,-34.00265383330218,112102305.0,6.170498459541783e+18,6.170498459541783e+18,68273.0,2MASS J13583675-3400042,7288-00704-1,,HD 121849,tic_near,-459.9195029524506,0.0427461378276348,-305.80718595695896,0.0633513778448104,GaiaDR3,2023A&A...674A...1G,,,,,8.86,,Simbad,,8.18,,Simbad,,,,,,,,,,6.863,0.024,TIC,2019AJ....158..138S,6.523,0.026,TIC,2019AJ....158..138S,6.426,0.02,TIC,2019AJ....158..138S,7.508,0.006,7.978335380554199,0.0027862188593057,gaia_dr3,2023A&A...674A...1G,8.326407432556152,0.0028817311118705,7.456325054168701,0.0038178152949108,26.16305428533592,0.0335349179804325,GaiaDR3,2023A&A...674A...1G,38.169883728027344,0.0551414489746093,bj2021,2021AJ....161..147B,0,G5V,2006AJ....132..161G,1,5538.0,41.0,Pastel,2022A&A...663A...4S,4.495086774539434,0.0574903801515264,calculated_from_M_and_R,Calculated Value,4.39,0.1,Pastel,2022A&A...663A...4S,-0.4,0.08,Pastel,2022A&A...663A...4S,-0.1421408970176591,0.0103439234121302,update_TIC,Calculated Value,0.9223086749892389,0.0175253812938751,calc_from_L_and_Teff,Calculated Value,0.97,0.123,TIC,2019AJ....158..138S,0,,,,,,8.675269,18.115208,6.170498459542318e+18,7.397878,19.619352,6.170498463837552e+18,0,0,,,,,,,0,,121849,0.227,0.165,-4.98,209.6529,-34.0013
TIC 457880598,210.88479682004,10.78678888508,210.88515306890977,10.785386119300137,457880598.0,3.724242219117948e+18,3.724242219117948e+18,68682.0,2MASS J14033235+1047121,0904-01278-1,WDS J14035+1047AB,HD 122742,tic_near,88.24759014360356,0.242357924580574,-309.4912366302957,0.1887623816728592,GaiaDR3,2023A&A...674A...1G,,,,,7.026,0.015,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,6.268,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,5.8,,Simbad 2003AJ....125..984M,2003AJ....125..984M,,,,,5.388,0.294,TIC,2019AJ....158..138S,4.765,0.015,TIC,2019AJ....158..138S,4.459,0.024,TIC,2019AJ....158..138S,5.594,0.006,6.107363700866699,0.0027915345475584,gaia_dr3,2023A&A...674A...1G,6.456031799316406,0.0028547215387709,5.528327465057373,0.0039177241832512,66.14686931896217,0.2707915604114532,GaiaDR3,2023A&A...674A...1G,15.105355262756348,0.0638775825500479,bj2021,2021AJ....161..147B,0,G6V,2003AJ....126.2048G,1,5511.0,21.0,Pastel,2022A&A...663A...4S,4.478420804325583,0.0263002132146863,calculated_from_M_and_R,Calculated Value,4.41,0.04,Pastel,2022A&A...663A...4S,-0.01,0.02,Pastel,2022A&A...663A...4S,-0.1926679699552775,0.0104912925882745,update_TIC,Calculated Value,0.8787348242240726,0.0125500065885415,calc_from_L_and_Teff,Calculated Value,0.8473617434501648,0.0452481508255004,gaia_dr3_flame,2023A&A...674A...1G,0,,,gaia_dr3_flame,2023A&A...674A...1G,,9.221374,18.899187,3.724242219117965e+18,9.221374,18.899187,3.724242219117965e+18,1,1,AB,0.2,3.7,,,,0,,122742,0.24,0.189,-4.89,210.8848,10.7868
TIC 329296696,211.92302929351,-49.86761932298,211.9227384532352,-49.86712615268159,329296696.0,6.090772806986004e+18,6.090772806986004e+18,69012.0,2MASS J14074150-4952030,8272-02466-2,WDS J14077-4952AB,HD 123227,tic_near,-41.74884324543871,0.0826690644025802,109.72226465166533,0.1817126423120498,GaiaDR3,2023A&A...674A...1G,,,,,7.976,0.024,TIC tycho2b3,2019AJ....158..138S,7.298,0.002,TIC tycho2v3,2019AJ....158..138S,7.17,0.2,Simbad 2012yCat.1322....0Z,2012yCat.1322....0Z,,,,,5.341,0.021,TIC,2019AJ....158..138S,5.051,0.016,TIC,2019AJ....158..138S,4.95,0.017,TIC,2019AJ....158..138S,6.381,0.01,6.927093982696533,0.0030301560735308,gaia_dr3,2023A&A...674A...1G,6.834463596343994,0.0519034020582814,6.0585618019104,0.0599469083725247,22.225097222487648,0.0682467445731163,GaiaDR3,2023A&A...674A...1G,44.93193054199219,0.1565284729003906,bj2021,2021AJ....161..147B,0,G3V,1978MSS...C02....0H,1,5911.0,25.0,gspspec,2023A&A...674A...1G,4.107916159115916,0.0541365769093793,calculated_from_M_and_R,Calculated Value,4.159999847412109,0.0350000858306884,gspspec,2023A&A...674A...1G,0.209999993443489,0.0099999979138374,gspspec [M/H],2023A&A...674A...1G,0.4030141973062918,0.0172919598648189,calc_from_gaia,Calculated Value,1.5164839729294186,0.0328024989279165,calc_from_L_and_Teff,Calculated Value,1.0752864704106893,0.1257078517249793,TIC_teff_mass_relation,Calculated Value,0,,,,,,1.082209,7.165893,6.090772806996323e+18,1.082209,7.165893,6.090772806996323e+18,1,1,AB,1.0,0.2400000000000002,,,,0,,123227,0.223,0.16,-5.0,211.923,-49.8676
TIC 242309774,212.52005513148,-46.26945041214,212.5194521125952,-46.269947758661246,242309774.0,6.096062866670779e+18,6.096062866670779e+18,69202.0,2MASS J14100482-4616099,8264-02375-1,,HD 123651,tic_near,-94.11183450764304,0.0287171434611082,-111.76705372416455,0.0274575799703598,GaiaDR3,2023A&A...674A...1G,,,,,8.72,,Simbad,,8.19,,Simbad,,,,,,,,,,7.074,0.018,TIC,2019AJ....158..138S,6.832,0.023,TIC,2019AJ....158..138S,6.712,0.017,TIC,2019AJ....158..138S,7.642,0.006,8.051228523254395,0.0027818796000132,gaia_dr3,2023A&A...674A...1G,8.336753845214844,0.0030994843826452,7.593567371368408,0.0038874862224251,20.202822456096893,0.0294029042124748,GaiaDR3,2023A&A...674A...1G,49.43609237670898,0.089090347290039,bj2021,2021AJ....161..147B,0,G0/1V,1978MSS...C02....0H,1,5975.0,33.0,Pastel,2022A&A...663A...4S,4.480080454804955,0.0238546188871864,calculated_from_M_and_R,Calculated Value,4.46,0.09,Pastel,2022A&A...663A...4S,-0.5,0.04,Pastel,2022A&A...663A...4S,0.0395848560287772,0.0142672120759236,update_TIC,Calculated Value,0.976718139848031,0.0193335783388526,calc_from_L_and_Teff,Calculated Value,1.0508756637573242,0.0400124192237854,gaia_dr3_flame,2023A&A...674A...1G,0,2.423424243927002,0.8654065728187561,gaia_dr3_flame,2023A&A...674A...1G,,,,,,,,0,0,,,,,,,0,,123651,0.246,0.201,-4.74,212.5201,-46.2695
GAIA DR3 5847606567768374912,213.8090628,-67.6583538,213.80866516065,-67.65844719130496,,5.847606567768375e+18,5.847606567768375e+18,,2MASS J14151416-6739300,,,,gaia dr3,-34.006994091564934,0.066874511539936,-21.024699908676364,0.07474847137928,GaiaDR3,2023A&A...674A...1G,,,,,,,,,,,,,,,,,,,,,6.495,0.021,GCNS,2021A&A...649A...6G,6.215,0.017,GCNS,2021A&A...649A...6G,6.145,0.024,GCNS,2021A&A...649A...6G,7.086847014116495,,7.468900203704834,0.00280558500025,gaia_dr3,2023A&A...674A...1G,7.725324153900147,0.0028069292917757,7.0007805824279785,0.0038040424949971,20.40522390974225,0.0842291340231895,GaiaDR3,2023A&A...674A...1G,48.98173141479492,0.1790332794189453,bj2021,2021AJ....161..147B,0,,,0,6011.0,10.0,gspspec,2023A&A...674A...1G,4.274275886000751,0.0167556718441771,calculated_from_M_and_R,Calculated Value,4.239999771118164,0.0200002193450927,gspspec,2023A&A...674A...1G,-0.209999993443489,0.005000002682209,gspspec [M/H],2023A&A...674A...1G,0.2672655849793409,0.0035457232405832,gaia_dr3_flame,2023A&A...674A...1G,1.254272733799404,0.0066054521639557,calc_from_L_and_Teff,Calculated Value,1.0789273977279663,0.0400452613830565,gaia_dr3_flame,2023A&A...674A...1G,0,6.173559188842773,0.7963583469390869,gaia_dr3_flame,2023A&A...674A...1G,,3.712229,14.734097,5.847606567768622e+18,3.712229,14.734097,5.847606567768622e+18,0,0,,,,,,,0,,124239,0.25,0.208,-4.71,213.809,-67.6583
TIC 330551022,213.60344345205,-48.14663704782,213.6027625106794,-48.14717876890452,330551022.0,6.09257325298142e+18,6.09257325298142e+18,69570.0,2MASS J14142483-4808477,8268-01792-1,WDS J12452-5721B,HD 124364,tic_near,-102.14278688119772,0.0254160929471254,-121.98656922712424,0.0338535942137241,GaiaDR3,2023A&A...674A...1G,,,,,8.89,0.02,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,8.23,0.01,Simbad 2000A&A...355L..27H,2000A&A...355L..27H,,,,,,,,,6.992,0.026,TIC,2019AJ....158..138S,6.671,0.034,TIC,2019AJ....158..138S,6.579,0.018,TIC,2019AJ....158..138S,7.596,0.006,8.057622909545898,0.0027643482624546,gaia_dr3,2023A&A...674A...1G,8.393170356750488,0.0028133639531661,7.544261932373047,0.003791237538801,26.36464014115453,0.026759972795844,GaiaDR3,2023A&A...674A...1G,37.89752197265625,0.0406036376953125,bj2021,2021AJ....161..147B,0,G5V,2006AJ....132..161G,1,5617.0,21.0,Pastel,2022A&A...663A...4S,4.562742108891063,0.0217813766727089,calculated_from_M_and_R,Calculated Value,4.51,0.05,Pastel,2022A&A...663A...4S,-0.24,0.03,Pastel,2022A&A...663A...4S,-0.1835773229111052,0.0106529551360037,update_TIC,Calculated Value,0.8547815422347916,0.012278308571519,calc_from_L_and_Teff,Calculated Value,0.9736093878746032,0.0400252044200897,gaia_dr3_flame,2023A&A...674A...1G,0,0.5195046663284302,0.7044397220015526,gaia_dr3_flame,2023A&A...674A...1G,,8.706242,16.650349,6.092573356071362e+18,6.462471,19.357916,6.092573257285325e+18,1,1,B,86837.22432428625,-0.370000000000001,,,,0,,124364,0.246,0.201,-4.81,213.6034,-48.1466
