hpic_name,tess_id,period_var(d),period_var_uncert(d),amp_var(ppm),amp_var_uncert(d),RMS(ppm)
TIC 173925925,173925925,7.746201,0.913337,9445.788508,2.312385,7019.439646
TIC 239208476,239208476,1.951951,0.055985,59.165566,2.095587,262.600397
TIC 326241978,326241978,4.990368,0.363006,358.093927,2.054633,419.415615
TIC 55172317,55172317,4.303525,0.335051,47.679535,2.071834,304.328548
TIC 147902328,147902328,5.563442,0.486642,129.840989,3.313398,404.655451
TIC 53175558,53175558,4.816620,0.365354,80.239484,2.200421,224.122992
TIC 130875665,130875665,6.986308,0.701762,135.640652,2.253556,269.734751
TIC 954006097,954006097,6.577827,0.750952,1920.504511,3.536921,6463.433497
TIC 232527921,232527921,4.063874,0.266210,227.226060,2.313887,377.480144
TIC 332575186,332575186,6.200268,0.564122,318.869552,1.917810,534.550419
TIC 67069964,67069964,0.343549,0.001520,99.460347,1.989629,244.854103
TIC 224329387,224329387,9.773917,1.614669,189.839771,2.906277,336.998347
TIC 300088321,300088321,3.501609,0.204265,35.042828,2.116433,221.058001
TIC 165661146,165661146,3.477001,0.186316,48.302089,2.397370,219.115618
TIC 59729160,59729160,8.316744,0.922828,150.336374,2.282887,324.167325
TIC 281498595,281498595,9.674113,1.946115,37.320622,2.070588,206.680367
TIC 88481300,88481300,5.927886,0.428737,1245.660163,2.211970,1171.752374
TIC 321684341,321684341,6.858526,1.625084,39.577511,2.370756,222.649267
TIC 120461526,120461526,8.054330,1.638935,157.473896,2.164508,313.126274
TIC 100374998,100374998,5.723681,0.419174,69.640880,2.265165,236.417447
TIC 89142278,89142278,3.866715,0.226336,46.306670,2.008174,259.190083
TIC 196217196,196217196,4.414682,0.406046,44.600566,1.975175,220.305788
TIC 1271818,1271818,12.769667,2.378132,675.010371,1.971431,613.901851
TIC 100711809,100711809,5.649189,0.382235,799.806849,3.624275,737.399719
TIC 190166086,190166086,1.988088,0.053281,2374.492764,2.344978,1804.652332
TIC 258708320,258708320,1.585129,0.036556,133.428666,4.198934,896.600339
TIC 139754153,139754153,10.280372,1.379598,125.649938,2.287896,337.399360
TIC 261462443,261462443,8.802232,1.145992,129.751050,2.172235,261.468309
TIC 295412684,295412684,11.043082,1.632047,120.141696,2.080817,257.198467
TIC 21832928,21832928,11.135164,1.909521,46.436322,2.405732,311.704383
TIC 176285709,176285709,2.441951,0.142417,270.851535,2.500238,425.064037
TIC 435925799,435925799,4.224210,0.285156,4507.472009,2.518122,3554.268905
TIC 19916013,19916013,4.542665,0.280925,322.441852,2.109727,416.952468
TIC 331782093,331782093,7.134713,1.519123,121.142104,1.977561,366.065289
TIC 31716749,31716749,7.220188,0.778916,71.898154,2.303808,244.610917
TIC 149417907,149417907,10.016521,1.615806,73.492623,2.089545,247.324480
TIC 169248301,169248301,7.985991,1.097477,109.495199,2.376295,242.437532
TIC 237096607,237096607,5.544039,0.379597,75.937649,2.262190,220.670336
TIC 207556694,207556694,0.234726,0.000729,69.855224,2.035217,266.368234
TIC 256003233,256003233,9.566144,1.355192,106.623258,1.964809,273.752259
TIC 335870780,335870780,2.758263,0.102584,80.038297,2.745366,270.733538
TIC 272595871,272595871,4.383186,0.278576,810.548546,3.449444,773.445390
TIC 383006458,383006458,0.957684,0.013709,338.515818,2.725302,423.415034
TIC 171093035,171093035,3.416002,0.144803,129.339143,4.421662,532.952710
TIC 306426710,306426710,6.413542,0.576518,1745.541608,3.082174,1539.124294
TIC 47295522,47295522,11.254567,2.173759,5183.871217,2.240832,4091.672214
TIC 76957315,76957315,5.820499,0.522162,296.082336,2.393016,393.172685
TIC 397362481,397362481,8.590470,1.115447,150.851268,2.014757,301.709376
TIC 139699247,139699247,6.231570,0.521624,45.954793,2.297900,253.586738
TIC 68982569,68982569,3.775423,0.193495,80.526809,2.292091,265.362983
TIC 21897561,21897561,11.590167,1.866059,51.894578,2.451291,292.701613
TIC 301049767,301049767,11.276322,2.342614,171.078192,2.583854,272.043048
TIC 180581211,180581211,1.605487,0.036177,51.595846,2.349744,257.372928
TIC 27549653,27549653,6.595453,0.765280,144.969836,2.220583,382.084847
TIC 257918985,257918985,4.588306,0.346533,49.275597,2.350717,275.743048
TIC 264899051,264899051,9.751802,2.028119,88.731401,2.074119,276.547528
TIC 365670764,365670764,7.796925,1.410706,99.072266,2.465940,294.111282
TIC 326812578,326812578,4.888266,0.402353,93.095292,2.527759,304.203749
TIC 421905643,421905643,2.676840,0.114862,123.103270,2.107776,266.597586
TIC 21623610,21623610,11.498306,1.716801,537.591762,2.899846,615.710809
TIC 369102387,369102387,0.163283,0.000406,240.701992,2.322406,337.795865
TIC 52052933,52052933,4.543070,0.297253,576.891067,2.068318,616.303415
TIC 282855338,282855338,1.589898,0.036690,1306.817499,2.388333,1065.233352
TIC 186579346,186579346,11.233596,1.346658,148.523204,2.803241,365.636320
TIC 123587038,123587038,6.144883,0.449128,841.891834,2.220373,998.585909
TIC 172603242,172603242,3.076859,0.154502,39.853188,3.161151,230.942925
TIC 289952026,289952026,4.026935,0.219143,1580.617830,2.266770,1359.784394
TIC 49669659,49669659,11.828591,2.614043,1309.382995,2.192239,1101.835223
TIC 244084195,244084195,8.603756,1.062920,722.560356,3.474825,663.169221
TIC 257502302,257502302,11.068973,2.132331,158.638307,2.482866,309.939613
TIC 371303911,371303911,4.530510,0.259645,78.389702,2.062157,286.924062
TIC 100606047,100606047,4.908847,0.522904,326.776462,2.423716,398.441914
TIC 301780349,301780349,11.442712,2.090612,107.083347,2.124300,288.465996
TIC 18065952,18065952,6.605124,0.587870,533.208832,2.222469,549.796634
TIC 66814605,66814605,11.940920,1.973252,46.950904,2.027299,251.317825
TIC 342041655,342041655,6.058031,0.565821,1356.066100,2.767957,1187.913879
TIC 318384880,318384880,1.597153,0.207647,822.320702,2.224389,986.742506
TIC 188969017,188969017,7.572223,1.043581,87.184523,4.493937,562.127137
TIC 153891265,153891265,3.677588,0.230263,140.799303,2.227256,292.051410
TIC 69452016,69452016,11.646787,1.625038,132.878526,2.090657,279.296308
TIC 334895388,334895388,9.066991,1.142953,71.185193,2.325838,283.829559
TIC 94920145,94920145,9.344712,1.619250,87.418559,2.403607,336.692684
TIC 159838529,159838529,10.670826,2.075087,46.928557,2.877134,287.256666
TIC 97986726,97986726,2.681071,0.103770,304.095472,2.377395,408.867636
TIC 259539733,259539733,12.084265,2.341509,793.192602,2.124553,694.354253
TIC 462539054,462539054,7.180108,0.744385,57.242883,2.280939,310.519048
TIC 399732990,399732990,2.854973,0.118997,43.227583,2.388567,259.544833
TIC 440695415,440695415,4.230891,0.342143,1184.911354,2.264623,1127.896565
TIC 77072856,77072856,11.759177,1.936937,56.284544,2.331723,257.744276
TIC 148817611,148817611,3.696233,0.250750,68.831277,2.649342,283.506478
TIC 383217678,383217678,0.758147,0.008584,2950.909303,5.324778,2780.253118
TIC 248046660,248046660,9.158537,1.143918,560.591313,2.476533,554.140120
TIC 52194662,52194662,11.068834,1.678530,1640.652843,3.807013,1545.151155
TIC 134113566,134113566,6.716949,0.643052,247.196256,2.484179,352.250009
TIC 252724461,252724461,6.609140,0.758264,75.555118,2.680051,287.261741
TIC 50583801,50583801,4.362148,0.333871,122.448591,2.157839,260.441635
TIC 81931778,81931778,8.600902,1.713404,167.427438,2.233152,313.027893
TIC 381316671,381316671,3.264353,0.164206,431.002325,2.641324,734.011738
TIC 76136632,76136632,4.464985,0.315035,422.978621,2.133116,478.254181
TIC 202422252,202422252,8.696110,1.176865,527.049131,2.717156,600.691545
TIC 263835459,263835459,9.772827,1.490964,367.750688,2.286551,455.178422
TIC 146725387,146725387,8.986496,1.277869,77.240874,2.372006,259.282065
TIC 338930194,338930194,5.284142,0.638295,41.721604,2.375679,285.032703
TIC 332695739,332695739,9.286536,1.303808,82.317649,2.598465,324.125504
TIC 124172843,124172843,3.143880,0.153707,97.406425,4.670667,512.122578
TIC 398570795,398570795,7.852576,1.121076,240.843959,2.347404,370.576052
TIC 328159699,328159699,11.686952,3.169916,88.038315,2.226937,261.987490
TIC 258964346,258964346,6.357892,0.662052,2934.976670,2.362008,2797.163733
TIC 358379437,358379437,8.990963,1.078760,77.542926,2.507338,252.727020
TIC 455681786,455681786,6.335854,0.456445,117.945781,2.229871,273.761535
TIC 320959269,320959269,1.745939,0.040938,20457.387016,5.219754,24858.036795
TIC 408012676,408012676,1.402277,0.048988,2367.474226,2.760480,2264.861962
TIC 102718782,102718782,4.797221,0.417240,111.252792,2.283207,282.682176
TIC 397368422,397368422,9.844128,1.496075,2952.846620,2.492440,2291.731386
TIC 99896567,99896567,8.593391,1.130797,132.001271,2.180370,305.364960
TIC 92362554,92362554,8.002940,1.046343,784.903264,2.301332,787.486878
TIC 233193964,233193964,11.213821,2.146104,233.680284,2.228418,379.165844
TIC 256364928,256364928,12.153539,3.686424,3046.072929,2.213551,2924.842601
TIC 230123572,230123572,9.678527,1.295401,57.222627,2.296699,300.946965
TIC 131001807,131001807,9.681676,1.396358,630.134339,2.253310,625.620739
TIC 1101823901,1101823901,3.977539,0.273123,208.033724,4.558703,541.169426
TIC 448847484,448847484,2.301902,0.077304,2592.539540,2.215607,2066.847295
TIC 250359571,250359571,11.661630,2.313577,462.667579,3.320781,777.960545
TIC 160301040,160301040,5.415382,0.635045,54.496315,2.567560,289.811410
TIC 124612531,124612531,6.503254,0.624755,6190.223030,2.402195,4659.113364
TIC 17418956,17418956,3.614215,0.229041,57.609147,2.335160,320.782127
TIC 47345026,47345026,10.223702,1.904434,3125.659885,2.351190,2305.206707
TIC 239137106,239137106,10.874903,1.917946,2222.730121,2.439814,1948.727675
TIC 439410069,439410069,6.465174,0.946786,1678.932948,2.636982,1735.073332
TIC 422556732,422556732,6.639546,0.965171,67.354980,2.602374,304.333573
TIC 264765942,264765942,10.916414,1.822407,305.595243,2.308079,358.238094
TIC 16045498,16045498,8.164415,0.965229,4318.298072,2.291365,3216.544451
TIC 97187032,97187032,2.833560,0.140377,155.971662,2.098458,390.434868
TIC 282854588,282854588,7.114151,0.946162,120.405410,2.332262,293.725289
TIC 445925825,445925825,6.904272,0.558284,760.662898,2.922168,743.506915
TIC 17558287,17558287,8.418446,1.062645,448.771819,2.479118,566.262335
TIC 267335865,267335865,6.838392,0.588018,1897.041053,2.629913,1608.217169
TIC 166090806,166090806,2.526074,0.099897,62.597245,2.332570,334.596746
TIC 291067698,291067698,4.031313,0.266354,4810.060847,5.680259,3796.713563
TIC 283826260,283826260,6.193839,0.515213,2664.032933,4.746512,2240.805523
TIC 1334907,1334907,2.082184,0.052774,105.437708,2.181055,439.709636
TIC 239061852,239061852,8.126452,0.721001,430.463659,3.234062,596.555664
TIC 134352603,134352603,3.172331,0.133334,44.750603,2.305752,275.832628
TIC 431898298,431898298,8.361457,1.057357,363.164915,2.261536,434.958157
TIC 206614902,206614902,9.077263,1.255809,2746.414646,2.934141,2259.778927
TIC 17150156,17150156,9.691272,1.363503,5516.971529,2.535040,4233.337608
TIC 399897311,399897311,9.576441,1.878501,123.340157,2.130241,327.118594
TIC 66437824,66437824,7.711487,0.822488,85.370343,2.466145,333.818439
TIC 170766454,170766454,12.484599,2.283406,292.103621,2.206956,341.683187
TIC 408819542,408819542,5.772966,0.558751,37.364719,2.472393,266.674164
TIC 243962745,243962745,4.485698,0.247946,526.489461,2.599427,613.829925
TIC 266995561,266995561,6.504638,0.819710,310.430039,2.685862,642.449997
TIC 449902390,449902390,3.796896,0.175778,11657.384191,6.108907,10017.698907
TIC 165978900,165978900,5.720123,0.435462,2166.125502,3.057478,1686.216123
TIC 408374376,408374376,11.525369,2.315239,85.484026,2.460985,274.521783
TIC 368607344,368607344,10.830665,1.926226,578.908491,2.566452,599.049828
TIC 79698690,79698690,9.385592,1.165368,200.272915,2.455943,321.656225
TIC 382823015,382823015,7.241566,0.772088,854.934352,2.372867,809.424973
TIC 440702883,440702883,11.173432,1.905538,617.923596,2.449519,582.703363
TIC 306980677,306980677,5.726849,0.425501,130.831710,2.544070,353.664212
TIC 388996956,388996956,11.523867,1.787409,6955.877459,2.664977,5182.460756
TIC 162457231,162457231,4.534750,0.334577,69.387180,2.619912,263.777058
TIC 345291554,345291554,2.629581,0.098384,109.013444,3.435488,266.098014
TIC 29900813,29900813,3.418386,0.302810,445.187264,2.625323,539.402125
TIC 427020093,427020093,6.980715,0.929950,165.830390,2.429146,350.034660
TIC 178587576,178587576,11.909348,2.349369,6926.553198,2.691863,4881.561466
TIC 93137389,93137389,10.659930,2.300395,551.385756,2.890112,659.906485
TIC 17617323,17617323,3.988941,0.205116,108.851822,2.887917,300.288496
TIC 176188045,176188045,7.619236,0.819652,103.116332,3.054112,299.657927
TIC 411382868,411382868,9.856132,1.542181,1124.767662,2.813026,962.054605
TIC 197686484,197686484,4.568931,0.360674,135.698030,2.474318,402.636649
TIC 344988456,344988456,8.025052,1.080064,46.045808,2.374133,251.492254
TIC 397558463,397558463,4.674502,0.293540,93.388209,2.529835,319.081245
TIC 441801208,441801208,9.921131,1.533911,157.168511,2.235661,305.232673
TIC 382276154,382276154,6.374103,0.555551,135.428443,2.668870,293.850337
TIC 60879815,60879815,4.467122,0.307684,1776.979958,2.417362,1408.917130
TIC 214912529,214912529,7.690697,0.939163,7528.950668,3.094109,5601.983984
TIC 202438769,202438769,1.897354,0.049747,83.349739,2.749259,389.041155
TIC 248381971,248381971,5.065363,0.338613,250.413240,2.474015,354.802208
TIC 248194676,248194676,6.189212,0.495710,100.326256,3.023276,278.404240
TIC 315756675,315756675,10.610595,1.631604,73.022333,2.878739,267.964608
TIC 207077159,207077159,5.889940,0.751935,79.992886,2.613690,281.773857
TIC 199600136,199600136,4.940052,0.256692,356.876996,2.809929,414.194375
TIC 49644110,49644110,3.323178,0.193395,78.395102,2.500603,289.488662
TIC 230073581,230073581,9.865758,1.464672,497.369963,2.685730,561.135447
TIC 22030964,22030964,11.704019,2.129473,80.757978,2.417420,313.471550
TIC 243474898,243474898,7.213973,1.314829,69.394637,2.294432,267.807074
TIC 287081946,287081946,2.533034,0.092695,1747.146757,3.080308,1380.785647
TIC 345561530,345561530,9.413403,1.164730,457.068479,3.317933,478.667645
TIC 290468468,290468468,5.284700,0.494026,1068.035006,2.531718,1026.147303
TIC 118678954,118678954,3.697197,0.216391,607.756559,2.546763,552.410437
TIC 379166346,379166346,12.599575,3.157138,1958.527422,2.924761,1935.693163
TIC 359391026,359391026,2.731056,0.109371,52.131443,3.145069,304.966087
TIC 437256139,437256139,4.213889,0.500956,56.202244,2.468987,294.719270
TIC 244330163,244330163,10.061602,1.338987,188.009731,2.725666,349.814473
TIC 380796561,380796561,4.315058,0.307724,245.982462,2.948909,336.506992
TIC 139898417,139898417,8.781388,0.990621,1066.383409,2.945082,859.903424
TIC 115621918,115621918,3.027883,0.120723,45.227180,2.347570,297.654224
TIC 49934962,49934962,12.445780,2.550623,440.117093,2.488883,533.527417
TIC 3902250,3902250,5.258827,0.388526,106.602110,2.676047,344.722167
TIC 49673617,49673617,5.157213,0.391911,1531.023281,4.038427,1550.638630
TIC 82308728,82308728,6.337851,0.781791,83.143685,2.790425,318.121187
TIC 49906916,49906916,1.028893,0.014301,3951.858528,2.463822,3489.909047
TIC 154561824,154561824,4.438828,0.355818,581.337145,2.286874,591.664346
